#gene	sample1	sample2	sample3	sample7	sample8	sample9
SEPT12	7460	8096	8918	14549	8775	16672
SMIM22	745	467	643	644	1000	650
ROGDI	723	871	1934	2227	979	2691
GLYR1	4500	3746	4149	3497	3801	4560
UBN1	1009	532	297	906	869	637
PPL	721	899	375	523	604	918
SEC14L5	575	514	306	1451	1155	673
NAGPA	1018	1554	1988	2020	2741	1634
ALG1	454	841	766	1106	1285	1481
C16orf89	2340	1314	1115	4450	3810	2967
EEF2KMT	263	283	238	285	388	397
RBFOX1	2530	1472	726	1394	2343	2368
TMEM114	3098	1745	1526	2661	1355	2566
METTL22	1892	964	1190	1224	1116	421
ABAT	7	11	12	12	14	6
TMEM186	2663	3886	2034	3267	2177	5592
PMM2	3443	2862	4511	3603	2734	3450
CARHSP1	485	473	497	163	640	287
RP11-77H9.1	1990	1857	1687	1171	2436	5419
USP7	5957	6876	4907	7821	5159	9238
C16orf72	2365	5838	6540	5188	7363	3908
GRIN2A	2369	6959	9894	3280	13746	5479
ATF7IP2	2409	2514	2709	3076	2002	2423
EMP2	278	609	1223	690	1451	962
TEKT5	2929	1796	2526	5776	2065	2518
NUBP1	576	911	236	452	418	861
TVP23A	2267	3352	2045	1735	2392	3664
CIITA	232	828	364	873	517	1017
DEXI	1626	3046	1822	909	4603	3730
CLEC16A	8098	16861	10571	19190	20891	18257
RMI2	1851	1339	1606	4013	1926	2444
SOCS1	1968	1905	969	2194	1873	2007
TNP2	446	437	391	610	916	929
PRM3	4915	8749	9162	6797	7880	4524
PRM2	878	1268	1308	1776	968	1280
PRM1	610	257	306	650	995	928
AC009121.1	4393	2789	3793	6848	6060	8169
CTD-3088G3.8	3715	2502	2078	1844	3532	4305
LITAF	218	621	978	636	831	373
SNN	175	71	126	99	101	243
TXNDC11	2669	5943	6141	4507	4333	3905
ZC3H7A	164	308	160	282	316	468
RSL1D1	2433	1699	2356	6774	3987	6415
GSPT1	2599	2097	3278	3592	2124	3106
RP11-166B2.1	2070	1259	1760	2673	743	1110
TNFRSF17	6932	5288	4976	4684	3374	3915
SNX29	3411	2144	2295	3168	2045	2653
CPPED1	3624	3472	2524	6268	3194	3335
SHISA9	2164	4845	3589	3737	5757	4491
ERCC4	2971	4595	2283	3455	6090	5193
MKL2	7690	8018	17764	8128	12911	11803
PARN	1130	1674	1456	1875	1486	1838
BFAR	1557	2357	1562	2106	2418	3236
PLA2G10	7798	5627	2735	17514	10350	16402
NPIPA3	2353	2614	2720	3613	2616	4008
NPIPA2	127	221	207	147	250	257
NOMO1	5394	7601	2493	8182	7162	3739
NPIPA1	8984	4060	9432	8378	4963	8992
PDXDC1	7945	3676	7493	6259	5060	5769
NTAN1	12316	7865	7678	10996	16958	15512
RRN3	137	91	127	234	189	146
NPIPA5	3504	3331	4609	8598	9502	1628
MPV17L	852	1936	956	817	335	2363
RP11-1021N1.1	2872	328	1239	1720	3314	2129
C16orf45	982	790	825	973	965	457
KIAA0430	1054	1367	1150	1234	1956	2447
NDE1	767	1962	4953	5187	3981	2140
MYH11	7704	12906	6595	20810	13364	6530
FOPNL	1801	1540	1481	1758	1052	2775
ABCC1	250	1452	1088	936	1496	1003
ABCC6	624	570	675	790	689	848
NOMO3	5551	9452	3421	6613	8107	12388
AC138969.4	1870	2574	1315	1333	2077	952
NPIPA7	813	1465	900	1343	1492	894
XYLT1	5962	4246	4765	5039	2640	6835
NPIPA8	3357	1563	2719	1160	2524	2305
RP11-1212A22.4	1032	1092	1234	1344	3580	1105
NOMO2	1277	715	984	325	694	856
RPS15A	4785	6517	8786	4271	10821	6203
RP11-1035H13.3	203	249	201	227	153	244
ARL6IP1	124	337	189	362	481	396
SMG1	112	85	71	100	140	44
TMC7	1551	1412	879	1161	1862	2138
COQ7	1952	1944	659	1764	2883	1113
ITPRIPL2	6809	5925	5341	11216	7432	1969
CTD-2349B8.1	7923	7439	4477	18306	13013	10770
SYT17	6665	3461	8133	3896	8241	8462
CLEC19A	1678	3966	1141	2718	1599	5012
TMC5	933	578	715	1279	1279	530
GDE1	2917	1769	1551	1619	1751	2498
CCP110	2262	1924	3327	3893	2768	1389
C16orf62	1920	1776	3461	1900	1029	2473
KNOP1	1464	3689	2160	4511	2437	3836
IQCK	2320	1474	1221	2795	1818	1140
GPRC5B	2010	1467	2182	1248	2191	2125
GPR139	1066	503	1185	1034	1262	614
GP2	42	14	23	40	34	28
UMOD	4581	1317	2370	3624	1421	3465
PDILT	658	972	410	1236	1962	630
ACSM5	4616	2850	1464	5481	5086	5126
ACSM2A	2460	1742	1744	1296	1598	2405
ACSM2B	792	1343	384	809	1049	762
ACSM3	3778	8295	4013	8328	8267	6535
ACSM1	1065	3248	2889	2138	3195	1317
THUMPD1	1213	1705	1276	1967	3381	2339
ERI2	1228	2490	1639	3020	3692	3152
AC004381.6	1374	1133	3333	4741	1353	1621
DCUN1D3	294	174	246	700	521	482
LYRM1	6095	3207	3084	8235	9268	3334
DNAH3	1504	1180	1051	1182	1181	947
TMEM159	1677	3305	4910	4927	3010	6664
ZP2	296	505	196	284	475	394
ANKS4B	840	671	450	1070	789	1478
CRYM	1178	1261	1564	1349	1501	3113
NPIPB3	1576	1257	1305	1179	757	1372
METTL9	3230	2564	2327	1017	1998	4371
IGSF6	4925	1274	6185	3935	7535	2997
OTOA	4359	7245	7476	6795	2306	5649
NPIPB4	8074	6491	1507	12928	8518	7602
UQCRC2	1651	1766	1132	479	1444	490
PDZD9	2542	3261	1220	2418	2819	1873
C16orf52	339	413	202	496	346	793
VWA3A	912	370	938	793	815	1118
SDR42E2	1984	1697	2424	901	1800	3645
EEF2K	7353	4309	4921	5401	3369	6183
POLR3E	1077	3967	3410	8649	5770	10551
CDR2	40	51	23	39	153	134
NPIPB5	11	13	9	23	34	22
HS3ST2	9052	6651	6299	5546	15811	13719
USP31	1937	5175	3573	3952	3350	2389
SCNN1G	2562	6751	5732	7301	4835	1360
SCNN1B	5595	7089	4474	6535	6557	3994
COG7	1908	2439	1376	1844	1374	2544
GGA2	2334	1707	3070	2912	1728	3381
EARS2	399	263	392	344	527	215
UBFD1	3694	2369	2340	5652	3867	4146
NDUFAB1	3554	2464	2561	3028	2379	3377
PALB2	966	527	1821	1615	1736	2384
DCTN5	1899	2385	2213	2145	3775	3292
PLK1	581	370	732	342	976	1312
ERN2	8472	6426	9245	8385	8424	8366
CHP2	460	1415	2207	528	1959	2366
PRKCB	274	479	473	1224	775	597
CACNG3	255	334	273	898	720	243
RBBP6	1674	882	3042	2886	1982	3292
TNRC6A	2169	2170	3147	2104	1979	5838
SLC5A11	6652	2291	2977	5766	4018	3113
ARHGAP17	1363	1135	782	1110	1120	747
LCMT1	1999	2191	1420	6110	1489	3060
AQP8	5130	4425	2569	3902	8021	2510
ZKSCAN2	288	489	696	188	285	263
HS3ST4	5346	4288	3336	7043	7128	5375
C16orf82	3818	13809	5503	11168	11218	4643
KDM8	2124	1478	2361	2697	1393	3209
NSMCE1	4282	5957	5066	5433	4710	7440
IL4R	334	279	261	666	213	192
IL21R	1163	1438	525	829	2016	1656
GTF3C1	13339	12099	10010	9713	15213	13236
KIAA0556	246	1234	1394	1747	948	978
GSG1L	383	310	460	774	593	188
XPO6	742	1808	1257	2095	1543	2585
SBK1	1505	671	3040	1915	1213	1844
NPIPB6	9825	4846	5109	11517	5599	8571
EIF3CL	517	451	514	728	496	335
RP11-435I10.4	1450	936	742	1158	648	658
NPIPB7	1241	2511	6257	3982	4596	2886
CLN3	2600	2498	3591	2757	4610	4080
APOBR	165	306	500	248	180	395
IL27	3568	1910	3733	1507	2930	3516
NUPR1	1305	3787	6048	2378	3659	5038
SGF29	205	252	96	474	464	243
SULT1A2	2361	2011	2186	3827	1974	2700
SULT1A1	967	1539	997	1017	2335	767
NPIPB8	3454	7249	2061	3654	4400	5745
EIF3C	1666	1430	1806	1697	1726	2359
NPIPB9	1053	1345	2837	1636	1205	2061
ATXN2L	237	159	290	643	385	728
TUFM	516	630	175	400	180	817
SH2B1	808	872	1731	1800	2094	1299
ATP2A1	779	775	1245	691	1515	833
RABEP2	1372	1716	1154	564	1429	1641
CD19	68	56	79	129	124	167
NFATC2IP	1732	2374	3881	2072	3522	5279
SPNS1	1968	3738	3202	5755	5102	4865
LAT	4261	5984	6617	9558	7209	12304
NPIPB11	269	231	193	230	320	412
BOLA2	426	231	342	310	511	477
RP11-345J4.5	346	658	522	347	371	945
SLX1B	718	2421	2066	1556	1876	1935
SULT1A4	16393	5014	19592	19667	8499	20380
RP11-345J4.3	3847	6301	4050	9065	2486	7211
RP11-231C14.4	502	577	757	1161	1438	919
SPN	958	1345	832	896	2382	533
AC009133.22	4459	5343	4807	6809	5494	5433
QPRT	6941	6713	4214	11542	8438	12132
C16orf54	1011	2660	2183	794	2749	2232
ZG16	9	17	17	16	17	21
KIF22	1087	610	2389	1202	1178	505
MAZ	1412	1500	2216	3511	1443	4042
PRRT2	909	1127	744	930	728	510
AC009133.23	2185	5996	3376	4891	8605	5466
PAGR1	321	384	345	219	225	359
CTD-2574D22.6	1318	492	756	1579	1326	1669
MVP	383	630	878	601	875	1673
CDIPT	4000	3997	2377	4356	3728	2504
SEZ6L2	4066	4540	4773	5514	11744	7939
ASPHD1	510	681	769	1137	751	1244
KCTD13	3335	3138	5429	9450	3161	6514
TMEM219	835	598	714	715	917	656
TAOK2	51	44	50	41	34	36
HIRIP3	126	72	64	53	151	69
INO80E	3974	4910	2946	3161	5113	2974
DOC2A	2477	4546	1817	2815	6665	7803
C16orf92	2712	2742	5814	3860	7470	2805
FAM57B	4321	3759	5412	5711	3543	3984
ALDOA	4309	5020	3811	3134	5396	3927
PPP4C	726	422	271	844	726	1229
TBX6	1829	1461	1716	2552	3085	1921
YPEL3	3929	5451	5780	15140	10720	3767
GDPD3	3914	1261	5332	9175	5553	5082
MAPK3	3127	11618	6007	9896	22986	9092
CORO1A	9506	2509	5081	1583	8949	4457
BOLA2B	1625	1499	986	2799	1240	1880
SLX1A	2924	1035	3182	1968	1227	2862
SULT1A3	187	89	148	225	326	159
RP11-347C12.3	6744	5415	3364	6123	4773	7803
RP11-347C12.1	1032	3275	1721	2152	1420	2411
CD2BP2	1222	459	669	1637	632	460
TBC1D10B	61	47	96	46	82	159
MYLPF	853	1503	1143	1903	1869	2144
ZNF48	1370	683	448	996	1569	718
SEPT1	2141	2081	2050	2872	4515	2764
ZNF771	118	124	121	124	237	272
DCTPP1	4477	6120	3428	2751	1781	4331
SEPHS2	1	15	9	9	11	4
ITGAL	532	591	1061	479	395	640
ZNF768	199	88	160	263	143	271
AC002310.11	854	998	707	1274	1536	598
ZNF747	750	1054	976	890	820	739
AC002310.13	3735	4056	9508	9372	12653	15454
ZNF764	1535	1244	2171	712	1373	1737
ZNF688	700	602	493	624	643	151
ZNF785	4164	3422	1765	1287	6575	2729
ZNF689	6095	10092	2478	6162	4717	6409
PRR14	579	619	554	418	836	589
FBRS	2430	3678	3722	3692	3955	3977
SRCAP	1253	376	1093	1001	1377	1107
RP11-2C24.9	2452	1944	2238	2676	5541	2139
TMEM265	84	34	28	87	75	104
PHKG2	5853	4101	4514	3519	6625	13528
CCDC189	9029	12393	3957	5207	10253	5670
RNF40	3128	6220	2593	2508	3225	4648
ZNF629	629	1863	1284	1716	1133	1662
BCL7C	9494	5686	6116	9635	11044	7201
CTF1	5820	1927	1920	3733	3160	6550
FBXL19	213	357	220	324	313	498
ORAI3	4091	2379	4590	1434	3381	3023
SETD1A	124	64	77	157	72	102
HSD3B7	23	32	51	41	18	39
STX1B	2083	2450	3991	1932	4889	3561
STX4	4306	3899	2859	9834	3251	5025
ZNF668	12619	5330	14010	10770	17365	8959
ZNF646	905	759	912	1140	792	649
PRSS53	2031	2388	1679	3302	4405	1102
RP11-196G11.1	1862	1334	2123	2691	3968	3744
VKORC1	162	41	95	65	175	288
BCKDK	18711	13658	14166	9801	18040	8548
KAT8	1735	1092	2310	1635	2115	1407
PRSS8	2851	3465	1784	3066	3133	3361
PRSS36	221	248	173	207	152	91
FUS	2672	2517	3394	3695	3173	3137
PYCARD	4038	5737	3950	2920	4065	2235
TRIM72	6034	4685	5114	5250	3524	13004
PYDC1	297	410	1266	1658	673	769
ITGAM	5664	3017	3386	6912	4176	4109
ITGAX	538	810	732	1308	1228	998
ITGAD	1235	650	1758	1588	1917	1978
COX6A2	1683	966	1452	2613	2084	2481
ZNF843	339	763	458	992	1144	385
ARMC5	3346	4248	3578	2885	4299	3816
TGFB1I1	2095	3104	4351	3297	4222	2360
SLC5A2	9341	6080	6382	13086	9909	6318
C16orf58	3460	1638	2446	4729	1170	2021
AHSP	5338	6009	5124	6847	6446	5909
ZNF720	237	513	1138	1253	516	507
ZNF267	1061	1646	1099	1309	1086	1297
TP53TG3D	657	2442	2489	1442	3112	3004
TP53TG3	3574	1383	1602	1293	2439	2044
TP53TG3C	151	334	538	407	540	487
TP53TG3E	7525	8570	4348	4386	5448	10127
TP53TG3B	5139	5217	4695	4596	9804	7093
TP53TG3F	1016	1022	2602	1621	2826	1277
RP11-812E19.9	135	133	279	317	182	156
SHCBP1	167	94	87	200	168	104
VPS35	5627	4030	3640	5930	10389	3031
ORC6	2038	3986	3840	2304	2063	1001
MYLK3	70	65	49	31	75	69
C16orf87	2117	4347	4051	1545	3064	5592
GPT2	681	1161	851	1665	1031	698
DNAJA2	2873	2867	1733	11608	2368	3664
NETO2	544	604	1122	500	963	1464
ITFG1	2752	3150	1895	4110	2293	2927
PHKB	1811	4651	3666	7090	5789	5815
ABCC12	1232	1574	1516	2097	2712	1858
ABCC11	827	994	809	1068	1177	622
LONP2	386	534	619	816	458	517
SIAH1	3233	4096	1224	2246	3088	3109
N4BP1	6436	6011	6511	8077	13232	9758
CBLN1	1219	627	680	658	687	977
C16orf78	193	467	512	675	262	414
ZNF423	1086	2579	1475	1856	1800	2589
CNEP1R1	1755	1527	1089	2367	1317	1215
HEATR3	3615	1318	2247	2178	2193	2769
PAPD5	2767	1591	3736	3094	4897	3399
ADCY7	40	38	29	45	57	35
BRD7	10669	6426	4110	6106	15045	11566
NKD1	645	412	1677	725	1041	1701
SNX20	1426	1025	1165	1898	1213	1943
NOD2	348	322	314	448	227	474
CYLD	1	4	3	8	5	13
SALL1	298	984	345	959	532	423
TOX3	1506	2752	1920	1904	2465	2753
RP11-467J12.4	780	465	225	648	1135	403
CHD9	482	1032	893	834	1495	1178
AC007906.1	2356	2512	3854	10751	4559	3683
RBL2	145	149	177	170	322	380
AKTIP	691	730	277	434	563	1083
RPGRIP1L	3331	2381	2978	2009	2423	5866
FTO	1382	818	2409	2780	3292	2502
IRX3	300	145	192	147	180	108
IRX5	1105	731	988	1017	1550	2250
IRX6	2415	1018	789	3795	2287	3597
MMP2	3908	9625	12263	4138	2654	3828
LPCAT2	336	609	430	820	598	324
CAPNS2	325	171	346	309	144	106
SLC6A2	6357	5336	4485	2483	4609	4665
CES1	5586	5591	2418	5374	6407	3930
CES5A	93	106	33	178	84	89
GNAO1	947	905	869	1782	3020	2195
AMFR	2380	3531	3264	3207	4600	5198
NUDT21	11289	5467	9622	9932	10593	11440
OGFOD1	2415	2638	1829	1367	1621	1136
BBS2	1050	1045	887	1505	591	1027
MT4	13701	11186	13539	21658	8211	7402
MT3	1441	1551	2362	5691	1935	3899
MT2A	2051	1084	2142	2105	1404	3887
MT1E	9368	10031	10356	8749	7183	8553
MT1M	1217	1002	1401	2102	1286	727
MT1A	1417	542	725	341	817	1528
MT1B	4227	4678	2318	3144	5827	2980
MT1F	418	486	788	742	580	982
MT1G	1187	852	1926	3382	2303	1021
MT1H	338	159	323	134	304	288
RP11-249C24.12	875	908	801	1018	914	478
MT1X	536	988	1690	872	1868	1013
NUP93	2162	2121	2295	1826	1932	3843
SLC12A3	231	187	116	274	109	289
HERPUD1	2877	4963	3979	3766	3351	5732
CETP	5663	4724	4685	11596	17586	2456
NLRC5	7361	2837	7439	4511	7920	8425
CPNE2	1079	556	327	471	763	982
FAM192A	140	154	143	197	117	160
RSPRY1	2333	3295	3455	2913	3202	2768
ARL2BP	414	485	297	769	939	379
PLLP	3494	2657	6009	3066	2645	2532
CCL22	7202	7151	6583	7855	4491	3959
CX3CL1	5107	3137	4615	8719	7835	5527
CCL17	499	580	596	639	278	353
CIAPIN1	171	99	127	69	357	102
COQ9	2785	1816	1969	4454	3308	5919
POLR2C	2919	3145	4203	6122	3781	3151
DOK4	870	1322	703	1300	262	984
CCDC102A	1886	3061	1842	4165	1997	2258
ADGRG5	3779	2586	1012	3958	4388	1914
ADGRG1	4335	2702	3808	8013	7326	6579
ADGRG3	10090	6193	9008	7577	4230	10332
DRC7	3363	1503	3765	5249	2512	4853
KATNB1	4580	3465	3907	7191	8473	7050
KIFC3	3337	2411	3283	2624	3446	4025
CNGB1	2516	5385	2579	2362	5844	11681
TEPP	18	5	3	14	24	7
ZNF319	732	398	521	324	524	625
USB1	2523	1766	3135	2358	2206	3693
MMP15	691	1060	1306	931	950	2002
CFAP20	1870	1776	2615	1381	2789	1484
CSNK2A2	1683	2984	2296	2991	682	2559
CCDC113	183	298	106	274	354	222
PRSS54	4662	5158	3854	3850	3084	2292
GINS3	689	541	684	2056	744	734
NDRG4	4222	2353	3372	1743	3591	3965
SETD6	375	927	565	1345	1266	917
CNOT1	1055	658	738	635	1966	1067
AC010287.1	2963	887	1876	759	2608	1281
SLC38A7	552	825	1963	1153	2745	1096
GOT2	85	517	469	561	373	615
RP11-457D20.2	4091	4491	4528	2948	4861	7364
CDH8	970	1297	1064	999	415	676
CDH11	4321	7789	4084	3766	3819	6114
CDH5	819	1010	1838	1569	941	3437
BEAN1	211	263	267	350	336	268
RP11-403P17.5	624	952	613	894	1276	604
TK2	987	976	1725	1410	2136	872
CKLF	3849	2137	2484	2523	2499	4092
CKLF-CMTM1	1054	1492	825	995	1332	967
CMTM1	152	116	189	207	138	285
CMTM2	435	1264	667	1438	595	729
CMTM3	2626	744	2182	1858	3084	2636
CMTM4	1725	1856	2094	2312	1832	2196
DYNC1LI2	322	327	389	606	228	469
TERB1	2027	1521	1990	1738	2195	3569
NAE1	439	806	363	424	212	828
CA7	658	1420	773	1039	2075	2133
PDP2	891	804	1578	1338	1021	1116
CDH16	1163	2329	2696	1881	3775	919
RRAD	4554	3320	2428	6072	4193	6953
FAM96B	218	437	261	314	608	433
CES2	5967	7255	4321	5783	7386	7507
CES3	2914	911	887	2292	2562	3441
CES4A	3348	1553	725	2151	3596	3421
CBFB	146	196	262	143	271	209
C16orf70	359	502	123	559	384	525
B3GNT9	4137	3203	820	3664	4187	1791
TRADD	2884	1545	2287	3222	2395	2422
FBXL8	2756	6748	5187	6500	5047	4211
RP11-5A19.5	402	323	478	568	410	690
HSF4	2188	1687	553	2588	2415	1862
NOL3	112	68	191	69	270	141
KIAA0895L	1977	4238	3981	2569	1964	6121
EXOC3L1	5229	4403	7911	4351	5147	15392
E2F4	2540	1806	5905	5618	1843	1736
ELMO3	1094	2972	4091	5419	768	3276
LRRC29	1164	1042	1482	712	1749	1258
TMEM208	2934	2590	4548	7023	4152	2248
FHOD1	731	572	463	647	352	1403
SLC9A5	991	2122	964	2023	1452	2111
PLEKHG4	140	801	631	492	285	612
KCTD19	1847	1304	2164	4426	5193	3388
LRRC36	1151	1904	959	1991	3945	1498
TPPP3	2950	2943	3556	2578	2239	2927
ZDHHC1	384	447	282	353	659	357
HSD11B2	7547	7303	8960	8503	8488	1960
ATP6V0D1	1315	7718	3101	6477	4657	3303
AGRP	8962	8455	6233	7550	6510	4307
FAM65A	1437	2308	2087	1727	3441	2075
AC027682.1	132	259	162	293	68	160
CTCF	1946	1269	2937	1847	2649	2962
CARMIL2	6401	3947	3265	10639	8853	7476
ACD	4391	5547	7822	3016	2576	7046
PARD6A	1631	1035	3478	2694	3672	2809
ENKD1	700	568	548	934	818	766
C16orf86	1645	2797	2238	3180	1870	1453
GFOD2	6439	4944	12559	2491	3054	8075
RANBP10	3197	1937	3368	2110	2049	3568
TSNAXIP1	182	172	247	314	391	136
CENPT	8740	5947	16165	39681	27252	15706
THAP11	10398	4900	10489	7764	5181	7997
NUTF2	8202	13876	14224	10734	7474	8663
EDC4	265	68	348	618	269	418
NRN1L	5157	14795	11171	2434	12895	9639
PSKH1	933	594	712	1353	873	816
CTRL	1688	1262	1935	2536	3188	2241
CTC-479C5.12	2977	1413	1230	1900	1845	2015
PSMB10	307	221	195	230	374	169
LCAT	1666	2564	3067	3917	2952	2987
SLC12A4	693	1637	754	1703	1546	1227
DPEP3	1205	764	1020	1606	938	543
DPEP2	214	124	256	138	317	230
DUS2	5171	3136	2968	6995	6041	10139
CTC-479C5.6	848	893	2613	1548	1502	1996
DDX28	663	1162	1098	768	651	500
NFATC3	1802	710	2437	1341	2292	1566
ESRP2	683	1908	2297	2103	1349	1073
PLA2G15	836	410	745	506	990	695
SLC7A6	1988	1234	1721	3011	6584	2663
SLC7A6OS	908	1192	852	872	1542	1668
PRMT7	52	70	87	102	91	104
SMPD3	2114	1402	2302	1478	4612	3077
ZFP90	419	341	347	857	720	599
CDH3	6425	1180	5183	5719	3673	3616
CDH1	4743	6000	4113	5082	4818	3401
TANGO6	144	318	412	523	285	197
HAS3	345	224	755	405	599	426
CHTF8	967	1066	1150	2094	1403	1097
UTP4	2510	1257	3944	3276	3643	1893
SNTB2	4934	6644	9463	4085	9415	7563
RP11-343C2.11	7368	8467	9270	5298	9879	10004
VPS4A	647	689	427	748	1188	762
COG8	257	308	321	323	505	351
PDF	4216	5107	2475	1415	4543	6367
RP11-343C2.9	239	224	442	279	226	297
RP11-343C2.7	1852	2089	1735	1427	4417	2391
NIP7	239	230	302	308	291	399
TMED6	6111	1909	2409	3143	2807	1507
TERF2	1103	2397	1321	1994	2626	1439
CYB5B	4480	7390	3526	1898	4385	2434
NFAT5	476	576	442	467	805	758
NQO1	1929	1715	3355	5019	3417	4619
NOB1	1351	902	1848	1482	1429	1783
WWP2	8574	3872	5621	3799	9230	7088
CLEC18A	59	39	114	76	42	88
AC009022.1	291	276	191	176	157	384
PDPR	4117	2646	3972	4319	7325	9167
CLEC18C	1314	1001	2314	2861	1458	1081
AC009060.1	542	958	525	1960	824	1378
AC009060.2	4012	5178	5863	10173	7092	5579
EXOSC6	1005	1078	818	872	963	751
AARS	1921	1712	1202	2766	1392	1368
DDX19B	260	808	415	545	503	283
RP11-529K1.3	481	631	425	528	607	730
DDX19A	2709	1658	3025	1591	3424	1999
ST3GAL2	1160	3341	2121	4064	4327	2628
FUK	4427	2694	4718	7179	9931	3624
COG4	2365	2889	1910	1647	1383	2675
SF3B3	3964	2112	3706	8120	7830	3054
IL34	3700	2639	3868	4799	4176	6455
MTSS1L	9249	2828	4043	4279	5366	5926
VAC14	282	268	133	335	335	237
HYDIN	2361	2810	1837	1981	1343	2406
CMTR2	1073	2966	1991	2298	2775	4171
CALB2	5540	14701	8295	7134	10627	11084
ZNF23	1786	2515	1172	3566	2799	2514
AC010547.9	1153	2499	1616	2967	3917	2055
ZNF19	300	323	380	265	254	246
CHST4	955	523	1033	836	1111	1267
TAT	11237	10003	4299	3934	12349	5103
MARVELD3	1214	1226	3276	1951	1459	2066
PHLPP2	496	676	1214	1030	1091	1371
AP1G1	49	45	68	36	69	83
ATXN1L	1912	1288	625	747	2345	1466
IST1	16152	7236	6633	6438	9071	14966
ZNF821	11177	11910	6065	3640	8953	12333
PKD1L3	1855	2755	3138	1933	1637	2578
DHODH	1493	687	200	841	1305	1538
TXNL4B	901	971	1653	2528	2561	1553
HP	656	436	934	313	742	1624
HPR	3117	3335	2506	3427	2168	2692
DHX38	674	1087	1063	1108	1532	1168
PMFBP1	3491	845	1482	646	2566	2171
AC004158.1	4045	5551	8874	11169	3343	6138
ZFHX3	681	385	562	909	1232	890
PSMD7	1101	567	249	1022	902	820
NPIPB15	585	557	454	680	545	428
CLEC18B	413	1607	958	392	1567	2590
GLG1	430	845	383	459	782	546
RFWD3	9959	4401	11449	5402	6298	9693
MLKL	562	375	396	823	671	614
FA2H	770	1008	712	894	476	1160
WDR59	1610	1186	859	1792	3937	856
ZNRF1	14726	10974	6534	7674	14750	9494
LDHD	9662	8176	8239	12329	14231	10071
ZFP1	702	863	532	291	805	499
CTRB2	905	2866	2924	4665	2783	3124
CTRB1	2194	2100	4384	7796	2759	11008
BCAR1	2081	2731	2124	2369	4399	2164
CFDP1	743	879	1058	835	971	644
RP11-77K12.1	702	1432	1710	932	720	847
TMEM170A	2834	2247	3325	3349	2420	3411
CHST6	2637	1388	1280	2357	2531	1877
RP11-77K12.7	3326	2919	2811	1697	3912	2534
CHST5	6324	6731	8393	3322	5325	5930
TMEM231	5917	2908	4907	5709	9644	4464
GABARAPL2	2037	1830	2196	2034	2405	2997
ADAT1	863	1827	1019	2655	1596	1484
KARS	2323	4205	3138	4081	5606	3852
TERF2IP	1118	997	668	1048	1424	778
CNTNAP4	10167	12277	2243	5301	18086	15241
RP11-58C22.1	3217	4030	1819	3624	5948	2666
MON1B	312	138	377	253	383	222
SYCE1L	2177	3369	2073	4517	3228	3205
ADAMTS18	1507	2229	2977	2193	2443	1868
NUDT7	1398	2670	1334	3902	4328	4296
VAT1L	912	992	1002	1102	483	984
CLEC3A	278	655	161	676	262	626
WWOX	208	285	352	323	503	224
MAF	3403	3167	2653	2009	5341	6548
DYNLRB2	1716	2248	3565	4380	2692	4869
CDYL2	175	478	108	520	379	551
CMC2	59	49	49	74	121	50
CENPN	922	639	1305	2346	2683	1744
ATMIN	843	1779	863	2998	1912	3130
C16orf46	2168	1802	1673	2975	910	2314
GCSH	3422	3259	4321	1246	4220	4231
AC092718.1	1071	893	1177	1019	1480	928
BCO1	4860	3279	2137	2041	2909	2778
GAN	153	204	130	430	549	167
CMIP	878	781	726	1103	1722	1014
PLCG2	3210	2152	2921	3622	8751	3917
SDR42E1	380	113	297	192	391	205
HSD17B2	923	2483	1948	757	1798	2990
MPHOSPH6	199	321	522	344	556	499
CDH13	650	390	367	1123	1151	1047
HSBP1	907	2888	2685	5584	2730	6158
MLYCD	3032	2335	3652	3107	1911	3169
RP11-505K9.4	1428	2429	2274	1138	2252	2085
OSGIN1	336	363	586	683	459	268
NECAB2	1064	1650	2022	2300	1158	3171
SLC38A8	4256	5613	4355	2754	2607	10238
MBTPS1	116	105	88	47	140	109
HSDL1	2476	2726	1608	3790	1288	5339
DNAAF1	444	1095	639	954	1033	723
TAF1C	3222	2474	1684	1910	4991	5073
ADAD2	3094	2168	3117	2694	3982	5361
KCNG4	1496	1042	2773	1532	2718	2191
WFDC1	215	121	114	130	276	385
ATP2C2	344	207	137	632	301	535
TLDC1	1604	1422	1402	2794	2754	2253
COTL1	1318	1165	3684	7509	3351	3942
KLHL36	793	689	749	1894	297	939
USP10	2420	2695	1230	3492	1678	1954
CRISPLD2	1592	1747	2788	3293	7258	2194
ZDHHC7	5242	3449	6667	5478	9200	8081
KIAA0513	2549	2954	1780	2204	3249	1506
FAM92B	12219	7451	22015	15962	12123	16346
GSE1	542	559	636	1479	2237	932
GINS2	5711	6500	4673	13784	7785	8886
C16orf74	714	828	2258	930	1650	2508
EMC8	9353	9486	4127	13918	7090	8071
COX4I1	4271	3631	3862	3529	7862	6347
IRF8	1522	1037	1995	3094	1112	2234
FOXF1	1777	1821	2558	1515	2014	1231
MTHFSD	4084	3037	3993	8794	9807	6861
FOXC2	7427	16762	8847	11328	18039	15367
FOXL1	2192	2388	4442	3901	4301	4047
C16orf95	1733	1969	3560	1881	2982	2441
RP11-178L8.4	2106	3112	4685	5905	2789	3511
FBXO31	915	1185	1140	1577	1562	935
MAP1LC3B	3395	3531	3995	4011	8593	5096
ZCCHC14	3068	2596	867	1004	2908	2475
JPH3	300	323	275	158	562	512
