#gene	sample7	sample8	sample9
PDE6G	802	439	1251
OXLD1	2475	1193	1584
CCDC137	156	350	591
ARL16	5086	5285	3437
HGS	4745	5113	7647
MRPL12	2517	4382	3198
RP13-1032I1.10	1278	2805	2352
SLC25A10	2009	3725	3106
GCGR	3342	1928	3657
MCRIP1	19	40	20
PPP1R27	1135	922	1685
P4HB	261	379	313
ARHGDIA	659	1071	533
ALYREF	9226	8183	6294
ANAPC11	55	37	57
NPB	319	215	242
PCYT2	1666	1144	1388
SIRT7	290	231	886
MAFG	5135	5008	8800
PYCR1	7169	5106	3893
MYADML2	332	624	513
NOTUM	5795	7847	7644
ASPSCR1	1650	1770	2276
STRA13	1157	3124	1399
LRRC45	4069	3913	4017
RAC3	714	991	723
DCXR	427	864	739
RFNG	49	34	51
GPS1	5123	2673	9386
DUS1L	125	269	245
FASN	9876	7382	7351
CCDC57	361	464	613
SLC16A3	1782	4893	1461
CSNK1D	241	314	282
CD7	437	866	328
SECTM1	10087	26446	6286
TEX19	2291	1922	962
UTS2R	5686	5228	5647
OGFOD3	980	1269	583
HEXDC	6985	3091	5225
C17orf62	968	710	1175
NARF	4634	3748	2942
FOXK2	137	240	114
WDR45B	3167	800	2177
RAB40B	703	855	931
FN3KRP	7749	5538	3287
AC024361.1	1456	1597	2220
FN3K	221	217	293
TBCD	335	433	180
ZNF750	916	452	274
B3GNTL1	220	214	159
METRNL	537	533	352
USP14	7358	8191	5081
THOC1	672	1104	798
COLEC12	562	378	623
CETN1	2705	3225	1889
CLUL1	2346	2253	1881
TYMS	12991	9909	6447
ENOSF1	386	1216	881
YES1	2948	4271	4760
ADCYAP1	220	569	681
METTL4	282	406	612
NDC80	4360	5342	5014
SMCHD1	882	821	399
EMILIN2	4078	1820	3000
LPIN2	9499	15460	15451
MYOM1	5635	1884	6568
MYL12A	256	102	326
MYL12B	331	459	667
TGIF1	286	412	396
DLGAP1	342	465	699
AKAIN1	429	491	300
ZBTB14	3248	1509	2206
EPB41L3	11537	6189	11415
TMEM200C	1269	3039	2688
L3MBTL4	100	116	82
ARHGAP28	251	778	1497
LAMA1	6740	2908	4452
LRRC30	484	924	1064
PTPRM	1549	862	1209
RAB12	1951	2451	1371
MTCL1	1872	231	1045
NDUFV2	1129	664	1008
ANKRD12	3609	6022	3788
TWSG1	43	54	75
RALBP1	5684	5273	8381
PPP4R1	2917	3040	3775
RAB31	3479	2675	4811
TXNDC2	1954	2285	1238
VAPA	2621	2343	2031
APCDD1	7247	3894	4715
NAPG	1421	338	1079
PIEZO2	6071	15432	5722
SLC35G4	171	229	239
GNAL	2126	4966	3055
CHMP1B	547	347	311
MPPE1	9637	3947	2204
IMPA2	20452	11062	15072
ANKRD62	2844	3391	4058
CIDEA	2721	3487	4003
TUBB6	455	370	557
AFG3L2	8831	10127	6740
PRELID3A	326	393	230
SPIRE1	1600	1095	1171
PSMG2	1260	1961	911
CEP76	336	334	849
PTPN2	1109	883	922
SEH1L	851	1162	2006
CEP192	6828	4867	9372
LDLRAD4	11432	18950	16062
FAM210A	1467	891	1066
RNMT	1347	1426	850
MC5R	1280	831	723
MC2R	7652	7705	6193
ZNF519	990	1274	2193
POTEC	3520	6704	3845
ANKRD30B	1193	707	2453
AP005242.1	666	1062	493
ROCK1	9821	3981	10764
GREB1L	6262	5224	5805
ESCO1	1161	1278	1978
SNRPD1	431	578	319
ABHD3	7121	4429	3595
MIB1	5218	4370	1569
GATA6	499	283	339
CTAGE1	2800	1847	3420
RBBP8	271	263	247
CABLES1	3486	5397	2960
TMEM241	1725	1764	4247
RIOK3	1488	1059	1093
C18orf8	2140	1633	2917
NPC1	456	342	306
ANKRD29	4	11	19
LAMA3	569	1089	2020
TTC39C	7163	7876	3422
CABYR	312	505	618
OSBPL1A	1471	1498	1289
IMPACT	3971	2470	1974
HRH4	2952	5239	4840
ZNF521	782	399	746
SS18	398	491	458
PSMA8	1039	419	894
TAF4B	9656	9296	6996
KCTD1	95	217	151
AQP4	629	1355	3107
CHST9	2597	3517	1785
CDH2	2660	571	1410
DSC3	2978	1442	2433
DSC2	2824	2692	3637
DSC1	2172	2909	2644
DSG1	1647	5998	7955
DSG4	4741	8296	3886
DSG3	467	684	1047
DSG2	3905	10438	2907
TTR	751	236	559
B4GALT6	3567	2904	2717
SLC25A52	1723	3653	2260
TRAPPC8	1057	617	692
RNF125	2879	2147	3075
RNF138	156	70	67
GAREM1	1495	4117	3712
MEP1B	3711	5778	6588
KLHL14	2493	3186	3094
CCDC178	4103	3452	5675
ASXL3	2656	1276	3246
NOL4	14517	12593	12524
DTNA	1500	2596	884
MAPRE2	6089	3015	3944
ZNF397	1590	1466	1634
ZSCAN30	270	326	483
ZNF24	830	2112	1009
ZNF396	17990	12496	25827
RP11-322E11.6	1069	1155	1462
INO80C	2636	6667	8969
GALNT1	3703	7503	4021
C18orf21	775	972	905
RPRD1A	2681	4338	4529
SLC39A6	1335	3451	2588
ELP2	5995	4645	4393
MOCOS	1142	906	3209
FHOD3	45	40	62
TPGS2	920	777	421
KIAA1328	4530	9955	7009
CELF4	1706	3208	2072
PIK3C3	5890	8977	2953
RIT2	1246	927	1189
SYT4	848	640	745
SETBP1	5180	3060	2436
SLC14A2	2718	2969	6851
SLC14A1	446	702	293
SIGLEC15	1757	1403	1940
EPG5	87	137	83
PSTPIP2	3265	5911	4763
ATP5A1	250	508	238
HAUS1	2272	2422	3141
C18orf25	1548	3354	3248
RNF165	4573	2859	5736
LOXHD1	2460	3724	4526
ST8SIA5	6851	2951	2824
PIAS2	98	102	200
KATNAL2	1046	749	1314
TCEB3CL2	32	36	43
TCEB3CL	1626	4195	3762
RP11-49K24.9	1066	1362	1347
TCEB3C	5175	12425	9652
TCEB3B	3181	3656	2780
HDHD2	1053	997	1456
RP11-49K24.6	813	1494	918
IER3IP1	9163	5118	10017
SKOR2	864	983	1533
SMAD2	203	545	212
ZBTB7C	7559	5463	3799
CTIF	13055	13493	13084
SMAD7	3915	7032	3549
DYM	2096	2749	711
C18orf32	8077	1808	2916
RPL17-C18orf32	54	109	97
RPL17	2772	4844	4415
LIPG	413	894	742
ACAA2	1	1	3
RP11-886H22.1	37	61	65
MYO5B	1148	1596	578
CFAP53	925	693	547
MBD1	6185	4472	3677
CXXC1	1507	5377	2814
SKA1	20520	6870	16724
MAPK4	3104	6300	5357
MRO	549	716	785
ME2	29	55	12
ELAC1	553	1761	878
RP11-729L2.2	6252	7640	3011
SMAD4	2010	1823	2261
MEX3C	10387	13476	20577
DCC	1065	1575	2356
AC011155.1	736	2021	1831
MBD2	1155	1757	580
POLI	1305	1206	2399
STARD6	1975	2920	2784
C18orf54	630	456	1225
DYNAP	2557	1908	1029
RAB27B	1194	3316	2418
CCDC68	622	380	452
TCF4	3538	1944	4693
TXNL1	3617	6383	3148
WDR7	1172	2543	2074
BOD1L2	1219	1687	2401
ST8SIA3	5721	3389	5454
ONECUT2	1316	440	1017
FECH	4599	12985	14778
NARS	4350	2608	5322
ATP8B1	2643	3004	4074
NEDD4L	1892	1897	1802
ALPK2	3790	6140	3297
MALT1	3773	814	2211
ZNF532	110	81	129
SEC11C	6190	4785	3754
GRP	4048	3766	3821
RAX	4388	3975	2030
CPLX4	8024	8650	12089
LMAN1	3410	2657	1316
CCBE1	8848	8963	5925
PMAIP1	285	252	326
MC4R	2166	4283	1665
CDH20	803	743	645
RNF152	371	557	474
PIGN	311	795	1460
KIAA1468	2564	2904	6238
TNFRSF11A	617	404	812
ZCCHC2	1263	620	1033
PHLPP1	327	581	378
BCL2	414	1036	478
KDSR	1952	2309	1828
VPS4B	262	543	487
SERPINB5	261	80	310
SERPINB12	1293	3160	3270
SERPINB13	2145	4860	5148
SERPINB4	1296	3604	1826
SERPINB11	5872	3599	5669
SERPINB3	230	150	310
SERPINB7	7853	11815	5670
SERPINB2	1301	2299	2226
SERPINB10	440	909	688
HMSD	1436	1119	2076
SERPINB8	398	250	763
CDH7	449	1496	371
CDH19	1697	5430	3024
DSEL	513	1220	1588
TMX3	1866	1238	2449
CCDC102B	12704	10510	6949
DOK6	3716	5031	5821
CD226	5747	4851	4329
RTTN	1856	1680	1226
SOCS6	5392	4588	9042
CBLN2	1440	801	1176
NETO1	2698	2091	2027
FBXO15	703	654	1132
TIMM21	1576	1393	1167
CYB5A	11111	6767	10068
C18orf63	15391	5918	12151
FAM69C	3839	3060	5600
CNDP2	77	193	125
CNDP1	433	870	761
ZNF407	2647	954	2722
ZADH2	10715	12625	4433
TSHZ1	2192	2201	1926
SMIM21	351	208	112
ZNF516	31	69	68
ZNF236	3858	6381	1813
MBP	374	417	780
GALR1	4690	1599	3609
SALL3	30	24	40
ATP9B	625	1110	811
NFATC1	733	542	745
CTDP1	5953	2108	4084
KCNG2	462	416	316
PQLC1	938	1030	1056
HSBP1L1	572	782	292
TXNL4A	19	47	77
RP11-795F19.5	6011	4705	14788
RBFA	1441	2337	2169
ADNP2	742	1012	654
PARD6G	10246	7427	10944
DEFB125	730	2970	1029
DEFB126	1153	914	1545
DEFB127	1039	1601	533
DEFB128	16449	15258	13036
DEFB129	3958	2687	2152
DEFB132	2691	1312	1693
C20orf96	1774	2490	2834
ZCCHC3	3023	2609	2239
SOX12	859	1286	1089
NRSN2	86	66	61
TRIB3	103	59	88
RBCK1	10591	6889	6860
TBC1D20	18995	6453	5821
CSNK2A1	5259	4611	2594
TCF15	2772	3825	2045
SRXN1	705	1714	1122
RP5-850E9.3	1826	1217	952
SCRT2	2194	3140	1861
SLC52A3	2837	6451	4570
FAM110A	5063	5078	3184
ANGPT4	1664	4589	6608
RSPO4	499	830	825
PSMF1	334	355	492
TMEM74B	958	566	691
C20orf202	1304	1824	3534
RAD21L1	432	304	895
SNPH	2240	3100	7719
SDCBP2	1774	1071	2000
RP11-314N13.10	2518	3311	821
FKBP1A	2332	5407	6467
NSFL1C	421	242	286
SIRPB2	586	181	267
SIRPD	3267	5787	5992
RP4-576H24.4	471	1600	1382
SIRPB1	1406	517	1826
SIRPG	774	234	413
SIRPA	198	48	104
PDYN	5066	8920	1326
STK35	5343	4563	5528
TGM3	1615	2796	2585
TGM6	7782	5455	9375
SNRPB	2795	1528	1910
RP4-734P14.4	395	573	1193
ZNF343	194	436	188
TMC2	871	1494	1058
NOP56	3625	2533	2932
IDH3B	702	1068	725
EBF4	1185	1265	2774
CPXM1	4568	3256	7782
RP5-860F19.8	2832	3615	1860
C20orf141	2170	2446	3387
TMEM239	2384	3177	3052
PCED1A	4440	3567	3272
VPS16	903	412	1255
PTPRA	7231	24505	8373
GNRH2	377	369	132
MRPS26	232	198	180
OXT	2424	3395	3132
AVP	1620	1089	732
UBOX5	740	281	362
FASTKD5	1407	627	963
RP5-1187M17.10	3494	2942	3204
DDRGK1	440	601	453
ITPA	2063	5297	6196
SLC4A11	752	664	742
C20orf194	1221	1485	833
ATRN	3788	2939	4069
GFRA4	1132	1789	1861
ADAM33	838	1173	963
SIGLEC1	28	25	19
HSPA12B	1563	352	892
C20orf27	1863	653	1427
SPEF1	6940	5310	10539
CENPB	205	392	958
CDC25B	1136	875	1326
AP5S1	5631	3659	4495
MAVS	6521	7754	9058
PANK2	8032	4271	2614
RNF24	2942	5824	1172
SMOX	4537	1081	3537
ADRA1D	6798	7745	3463
PRNP	626	1193	511
PRND	16189	23619	8527
PRNT	103	204	407
RASSF2	1256	988	968
SLC23A2	6124	4086	7573
TMEM230	1835	1116	918
PCNA	6527	8156	8574
CDS2	1544	775	1568
PROKR2	1716	2947	5815
GPCPD1	1855	2626	3186
C20orf196	1591	1496	2029
CHGB	208	423	232
TRMT6	1733	2265	1177
MCM8	3552	7131	3815
CRLS1	86	171	130
LRRN4	1590	3492	3208
FERMT1	3072	842	2155
BMP2	1452	3525	1730
HAO1	2974	3680	1947
TMX4	42	43	19
PLCB1	2463	5455	5129
PLCB4	8233	3448	7894
LAMP5	4548	2452	4679
PAK5	799	347	635
ANKEF1	4483	6214	6142
SNAP25	828	1433	1370
MKKS	1061	2248	837
SLX4IP	30	56	38
JAG1	3348	1314	931
BTBD3	910	2136	761
SPTLC3	1102	3152	1892
ISM1	1595	1058	1346
TASP1	8088	4764	5491
ESF1	4744	4746	8156
NDUFAF5	277	747	610
SEL1L2	262	205	536
MACROD2	4206	2143	3249
FLRT3	2831	2522	904
KIF16B	10793	11994	13515
AL049794.1	289	263	224
SNRPB2	5813	5430	6541
OTOR	465	437	249
PCSK2	3299	1785	3309
BFSP1	9420	10354	8283
AL031664.1	7411	7004	4584
DSTN	1053	1052	1372
RRBP1	9814	3190	7908
BANF2	1494	521	833
SNX5	2068	3807	1867
OVOL2	1218	1288	1321
MGME1	4520	1900	1356
PET117	4014	4527	4899
KAT14	1182	1001	1586
ZNF133	388	390	181
DZANK1	3869	1320	3204
POLR3F	3958	10592	7746
RBBP9	2056	2889	4699
SEC23B	359	225	590
LINC00493	336	591	375
DTD1	2271	2608	1463
SCP2D1	3953	2955	3632
SLC24A3	1105	1645	1187
RIN2	2278	4414	2963
NAA20	1689	3537	3800
CRNKL1	8278	5760	3352
CFAP61	2726	1966	2266
INSM1	5769	2623	2066
RALGAPA2	984	1477	1127
KIZ	2559	3824	4011
XRN2	282	626	612
NKX2-4	6956	8934	4382
NKX2-2	402	666	676
PAX1	402	85	521
FOXA2	1064	1336	1335
SSTR4	2257	1367	3435
THBD	786	551	538
CD93	4782	2872	4162
NXT1	2729	682	2071
GZF1	531	318	434
NAPB	46	19	65
CSTL1	2639	2925	2996
CST11	6325	10610	12241
CST8	3133	3201	3422
CST9L	1100	955	447
CST9	1146	2588	3120
CST3	9126	5008	10411
CST4	4746	5069	4629
CST1	6085	15171	17210
CST2	8199	7043	7085
CST5	1386	3929	2724
GGTLC1	946	797	2176
SYNDIG1	3313	1530	1763
CST7	10625	14533	14272
APMAP	2997	3524	2196
ACSS1	4761	8438	7079
VSX1	1832	6912	3819
ENTPD6	3050	3620	3936
PYGB	8385	19241	26884
ABHD12	962	1725	1448
GINS1	3360	1824	2785
NINL	287	254	286
NANP	10083	7232	7909
ZNF337	4331	3378	3413
FAM182B	5652	3788	2207
DEFB115	315	164	334
DEFB116	6752	5380	11528
DEFB118	1162	537	913
DEFB119	730	1897	743
DEFB121	2047	2692	1693
DEFB123	2269	2824	604
DEFB124	5699	3869	5320
REM1	1955	3441	3832
HM13	1974	713	4868
ID1	577	502	297
COX4I2	2269	1745	2997
BCL2L1	1630	5380	5315
TPX2	6245	5378	11335
MYLK2	552	654	337
FOXS1	1302	1446	1607
DUSP15	904	275	508
TTLL9	7236	5368	3643
PDRG1	1979	600	831
XKR7	87	108	67
CCM2L	1417	1484	2526
HCK	152	199	190
TM9SF4	9319	13295	9451
PLAGL2	7740	3925	4476
POFUT1	6268	8327	4007
KIF3B	140	303	343
ASXL1	1265	456	529
NOL4L	2174	1817	1945
AL034550.1	936	366	902
COMMD7	2025	2319	1645
DNMT3B	1426	2851	2087
MAPRE1	267	447	163
EFCAB8	166	202	70
SUN5	1157	2640	3622
BPIFB2	1786	2715	2473
BPIFB6	2010	3941	2618
BPIFB3	429	666	477
BPIFB4	4323	4480	7128
BPIFA2	3726	8506	9381
BPIFA3	2007	2084	2784
BPIFA1	1253	1308	767
BPIFB1	4228	3416	2361
CDK5RAP1	1248	881	1119
SNTA1	1972	6077	4121
CBFA2T2	727	600	603
NECAB3	5705	4172	5448
C20orf144	8550	11402	15866
ACTL10	218	227	153
E2F1	9563	4726	5202
PXMP4	3338	2338	3648
ZNF341	4481	4928	3494
CHMP4B	454	279	436
RALY	1888	2460	1158
EIF2S2	73	121	97
ASIP	4372	2222	1989
AHCY	838	1996	1623
ITCH	1611	780	535
AL109923.1	7557	6026	5992
DYNLRB1	3527	3748	3368
MAP1LC3A	2934	1200	2387
PIGU	2955	8338	5688
NCOA6	997	1188	477
TP53INP2	2468	1330	2838
GGT7	2173	2540	3540
ACSS2	43	40	27
GSS	3987	2392	3114
MYH7B	645	913	1040
TRPC4AP	174	255	180
EDEM2	922	1582	1190
PROCR	535	298	641
MMP24-AS1	460	400	361
MMP24	664	2038	1129
RP4-614O4.11	1782	1116	1052
EIF6	4003	8993	8059
FAM83C	945	1076	1394
UQCC1	942	528	2477
GDF5OS	1102	1050	3058
GDF5	4412	6821	5169
CEP250	2647	1683	1348
C20orf173	549	171	332
ERGIC3	2309	1878	563
SPAG4	1760	1700	3267
CPNE1	1069	677	982
RP1-309K20.6	1441	2177	1692
RBM12	5350	3892	8026
NFS1	139	64	143
ROMO1	855	1090	800
RBM39	3169	3683	1123
PHF20	797	955	841
SCAND1	1423	874	803
CNBD2	968	1252	1754
EPB41L1	3181	1441	2673
AAR2	5712	19457	6029
DLGAP4	45	81	111
MYL9	450	202	273
TGIF2	5324	2991	5233
TGIF2-C20orf24	2150	1630	1209
C20orf24	1514	777	1000
SLA2	225	157	114
NDRG3	1603	975	1611
DSN1	1589	3296	4288
SOGA1	1120	455	535
TLDC2	3281	2578	2559
SAMHD1	1456	4769	3442
RBL1	1504	905	2225
MROH8	1398	2722	1150
RPN2	564	417	445
GHRH	2221	1988	2045
MANBAL	1104	774	1031
SRC	1561	1277	1001
BLCAP	725	745	1284
NNAT	6017	1998	4856
CTNNBL1	5521	3044	5920
VSTM2L	1497	1607	2557
TTI1	2396	1578	2597
RPRD1B	907	1542	969
TGM2	2004	1196	479
KIAA1755	3575	5252	2804
BPI	2127	4184	1753
LBP	260	346	364
RALGAPB	1664	2296	1618
ADIG	1629	3052	2483
ARHGAP40	2683	2006	1989
SLC32A1	6687	9059	3736
ACTR5	2314	1198	1139
PPP1R16B	7952	4548	7661
FAM83D	2007	1549	2517
DHX35	6505	4052	6873
MAFB	2954	541	1557
TOP1	3655	2527	2577
PLCG1	2866	4097	5196
ZHX3	1210	308	846
LPIN3	989	1543	1433
EMILIN3	11329	11203	8426
CHD6	3703	3973	4849
PTPRT	12	13	7
SRSF6	5370	2278	4129
L3MBTL1	2458	3045	3605
RP1-138B7.6	622	854	585
SGK2	9475	9419	7893
IFT52	3068	1441	2169
MYBL2	1511	764	1500
GTSF1L	2157	3442	1361
TOX2	729	891	844
JPH2	929	662	679
OSER1	4918	4276	1373
GDAP1L1	4743	4128	9242
FITM2	811	969	1052
R3HDML	119	145	124
HNF4A	1305	475	659
TTPAL	219	122	41
SERINC3	1365	667	1014
PKIG	3079	1739	3468
ADA	1822	892	1337
WISP2	1178	928	702
KCNK15	4688	1466	2240
RIMS4	7601	7873	11812
YWHAB	5715	1711	1586
PABPC1L	624	1990	1643
TOMM34	7548	5487	3822
STK4	570	605	1205
KCNS1	495	421	766
WFDC5	7812	13924	7466
WFDC12	9918	5089	3281
PI3	888	3000	1894
SEMG1	9367	7536	6664
SEMG2	797	543	686
SLPI	3066	3304	1824
MATN4	8039	5951	2427
RBPJL	115	188	244
SDC4	8938	11328	10825
SYS1	12330	5774	9038
SYS1-DBNDD2	8237	2982	3806
TP53TG5	1769	1680	1793
DBNDD2	5998	6119	4512
PIGT	2220	3655	3735
WFDC2	3617	1446	4508
SPINT3	193	296	226
WFDC6	464	307	106
EPPIN-WFDC6	2780	4804	3068
EPPIN	5825	1538	4151
WFDC8	2002	1110	1854
WFDC9	4611	2500	1465
WFDC10A	338	556	968
WFDC11	5695	8745	5137
WFDC10B	1401	2798	1904
WFDC13	4672	8959	3134
SPINT4	3043	799	1305
WFDC3	19	48	37
DNTTIP1	157	197	291
UBE2C	511	742	393
TNNC2	710	380	1036
SNX21	1365	2269	2190
ACOT8	1686	1226	2339
ZSWIM3	710	1157	1425
ZSWIM1	4087	8381	6954
SPATA25	3022	2362	5353
NEURL2	372	597	321
CTSA	7942	8950	4016
PLTP	7036	9062	2815
PCIF1	892	1045	916
ZNF335	25	48	60
MMP9	2598	1787	3000
SLC12A5	5743	5034	3153
NCOA5	4386	913	978
CD40	85	130	55
CDH22	9388	17285	3621
SLC35C2	2806	2930	1933
ELMO2	31	25	16
ZNF334	3497	3528	3042
OCSTAMP	3684	4558	2963
SLC13A3	5760	12568	13283
TP53RK	165	237	304
SLC2A10	3355	3560	3210
EYA2	1509	2742	2729
ZMYND8	1028	2868	1242
NCOA3	1106	1959	1256
SULF2	4061	2437	2036
PREX1	736	913	383
ARFGEF2	1807	1748	962
CSE1L	1038	776	1219
STAU1	183	339	271
DDX27	464	508	731
ZNFX1	71	30	77
KCNB1	3304	5739	4016
PTGIS	1955	1966	1452
B4GALT5	1048	720	818
SLC9A8	4841	3265	4931
SPATA2	896	754	583
RNF114	2945	2335	1702
SNAI1	1823	1806	1005
UBE2V1	3963	3202	8960
TMEM189-UBE2V1	6022	3513	4747
TMEM189	9219	10379	8188
CEBPB	159	124	246
PTPN1	4963	6611	3135
FAM65C	169	831	334
PARD6B	299	850	1360
BCAS4	3219	7369	1095
ADNP	1856	1590	1261
DPM1	1201	1194	487
MOCS3	3384	3241	4634
KCNG1	701	1781	479
NFATC2	3478	5172	3423
ATP9A	54	149	74
SALL4	4796	1884	2080
ZFP64	599	441	707
TSHZ2	6577	3403	2425
ZNF217	8065	1688	7592
BCAS1	1079	2249	1790
CYP24A1	1231	1463	1581
PFDN4	43	62	50
AL133335.1	5060	7251	15085
DOK5	777	980	1189
CBLN4	4785	5659	4484
MC3R	1537	577	231
FAM210B	71	59	84
AURKA	8761	4168	9533
CSTF1	738	710	596
CASS4	3186	2497	905
RTFDC1	1708	1076	1523
GCNT7	7314	15735	8623
FAM209A	2679	8085	5522
FAM209B	545	413	435
TFAP2C	2157	2914	2794
BMP7	6217	2396	2191
SPO11	4128	5497	4545
RAE1	9843	13611	23489
MTRNR2L3	6279	3664	2934
RBM38	9796	4993	25790
CTCFL	426	240	694
PCK1	1584	1366	1926
ZBP1	1497	2146	2550
PMEPA1	396	757	394
C20orf85	737	638	684
ANKRD60	262	140	185
RAB22A	110	170	234
VAPB	252	272	230
APCDD1L	5590	18224	7128
STX16	5316	3558	8468
STX16-NPEPL1	650	549	407
NPEPL1	333	1203	508
GNAS	87	76	135
NELFCD	117	104	186
CTSZ	1008	2754	782
TUBB1	1487	1855	1346
ATP5E	11892	19633	13511
PRELID3B	2413	1667	1397
ZNF831	665	396	516
EDN3	12854	12041	14819
PHACTR3	2342	2814	4566
SYCP2	2404	2764	1920
FAM217B	2151	1245	1575
PPP1R3D	3456	1426	7126
CDH26	3277	3620	4205
CDH4	5741	4807	3843
TAF4	1727	1326	1238
LSM14B	1338	2534	3207
PSMA7	844	830	537
SS18L1	4769	2800	5053
MTG2	817	1546	1009
HRH3	4405	4600	6300
OSBPL2	2937	1656	756
ADRM1	6581	5756	11270
LAMA5	845	1541	1545
RPS21	2672	1515	1093
CABLES2	12	38	15
RBBP8NL	2594	4349	3218
GATA5	1700	3900	1382
SLCO4A1	2218	1596	2021
NTSR1	2155	2836	1465
MRGBP	5869	9445	3357
OGFR	484	1445	797
COL9A3	2184	1420	1052
TCFL5	267	920	607
DIDO1	5935	3395	2438
GID8	402	140	400
SLC17A9	1609	4287	1313
BHLHE23	1304	733	665
YTHDF1	2832	2161	2925
BIRC7	321	296	264
NKAIN4	732	448	440
ARFGAP1	4724	4008	5792
COL20A1	3761	2069	3466
CHRNA4	1082	1884	3268
KCNQ2	2396	1473	871
EEF1A2	2230	1782	5725
PPDPF	3424	13774	3699
PTK6	1512	2192	1967
SRMS	1306	3365	1700
FNDC11	243	214	450
HELZ2	623	362	236
GMEB2	3356	3495	3902
STMN3	16386	34299	23536
RTEL1	3285	3108	2679
RTEL1-TNFRSF6B	6687	4497	3870
TNFRSF6B	318	174	234
ARFRP1	1232	2173	1364
ZGPAT	5252	3422	6176
RP4-583P15.15	2817	792	957
LIME1	2283	2602	1736
RP4-583P15.14	281	288	35
SLC2A4RG	145	231	338
ZBTB46	2885	978	1287
ABHD16B	560	995	875
TPD52L2	765	660	222
DNAJC5	1231	1767	1885
UCKL1	9335	3306	4519
ZNF512B	4126	7619	3354
SAMD10	1483	1718	1695
PRPF6	960	2669	1183
LINC00176	185	427	263
SOX18	805	924	307
TCEA2	4554	7616	4783
RGS19	16	40	14
OPRL1	12926	16298	38318
LKAAEAR1	102	291	165
NPBWR2	3124	1909	2769
MYT1	1610	1161	2111
PCMTD2	921	944	638
OR4F17	597	1057	1693
PLPP2	417	349	471
MIER2	1147	486	2139
THEG	10035	12377	7897
C2CD4C	14113	20852	14220
SHC2	213	141	377
ODF3L2	10006	23512	5860
MADCAM1	1025	1591	1699
TPGS1	9843	6712	10460
CDC34	145	161	109
GZMM	1957	2467	2782
BSG	63	50	81
HCN2	1643	2003	1857
POLRMT	3126	1371	2124
FGF22	1558	1005	1304
RNF126	2878	1948	5968
FSTL3	143	155	372
PRSS57	1448	1631	2783
PALM	5460	4755	2911
MISP	1636	1609	1748
PTBP1	10282	15492	5147
PLPPR3	892	1491	1902
AZU1	347	1289	1126
PRTN3	2809	4003	4081
ELANE	196	119	149
CFD	12252	16696	7587
MED16	253	224	463
R3HDM4	277	503	676
KISS1R	202	56	142
ARID3A	1414	1091	1160
WDR18	316	398	560
GRIN3B	1216	2157	1696
TMEM259	123	115	245
CNN2	1931	1744	1391
ABCA7	6078	5516	1938
ARHGAP45	1582	3194	2491
POLR2E	216	367	549
GPX4	657	771	698
SBNO2	123	93	224
STK11	1170	499	713
CBARP	2886	2210	2774
ATP5D	8516	3207	6125
MIDN	1530	2653	2485
CIRBP	2345	828	2402
C19orf24	3248	3001	1788
EFNA2	70	65	77
MUM1	3594	1336	1138
NDUFS7	1919	3100	2846
GAMT	18692	4741	18224
DAZAP1	244	389	238
RPS15	1214	989	1168
APC2	4709	2996	6079
C19orf25	76	47	209
PCSK4	12109	10313	6496
REEP6	2855	2565	3536
ADAMTSL5	2833	4888	3471
PLK5	1349	817	625
MEX3D	6717	4192	2098
MBD3	4453	3260	4009
AC005943.2	1940	3123	4759
UQCR11	3093	1470	1337
TCF3	1458	992	1943
ONECUT3	266	193	282
ATP8B3	6608	8647	3712
REXO1	1189	3045	2350
KLF16	23232	8753	11262
ABHD17A	3062	2098	2307
SCAMP4	393	244	274
ADAT3	421	792	781
CSNK1G2	1280	1153	1149
BTBD2	949	1412	2051
MKNK2	1700	2259	961
MOB3A	2338	1884	2555
IZUMO4	71275	56588	51304
AP3D1	1483	1430	1188
DOT1L	485	422	450
PLEKHJ1	2200	7168	2901
SF3A2	177	174	334
AMH	2219	1715	1316
JSRP1	2183	3083	2754
OAZ1	195	268	287
LLfos-48D6.2	6750	17364	11985
C19orf35	914	2434	1244
LINGO3	138	118	82
LSM7	129	300	157
SPPL2B	665	361	461
TMPRSS9	496	372	373
TIMM13	2036	1821	2690
LMNB2	3852	8620	3001
GADD45B	88	145	250
GNG7	1221	2166	2196
DIRAS1	288	271	257
AC006538.4	318	210	225
SLC39A3	11892	9896	10874
SGTA	5842	3620	3368
THOP1	6084	4658	2814
ZNF554	1310	1264	1424
ZNF555	6779	3549	2867
ZNF556	17367	9498	8398
ZNF57	56	42	38
ZNF77	13004	8751	4472
TLE6	200	27	168
TLE2	9673	15574	11278
AES	4475	4423	2889
GNA11	1043	494	897
GNA15	974	825	927
S1PR4	2072	923	982
NCLN	4375	2497	1818
CELF5	2784	2205	3064
NFIC	1209	2635	1579
SMIM24	942	194	771
DOHH	7807	3674	1297
FZR1	6935	7106	5322
MFSD12	4103	6946	5454
C19orf71	641	1372	2672
HMG20B	6740	8169	9005
GIPC3	4341	2197	3927
TBXA2R	1583	7560	3164
CACTIN	5784	4830	3694
PIP5K1C	112	74	91
TJP3	1611	1062	1185
APBA3	2305	2476	1736
MRPL54	5532	9057	4264
RAX2	890	565	1163
MATK	288	387	476
ZFR2	254	118	229
ATCAY	1627	1809	1094
NMRK2	2449	2012	2439
DAPK3	4528	6569	5836
