#gene	sample1	sample2	sample3	sample4	sample5	sample6
CEP76	385	218	440	323	331	706
PTPN2	836	499	891	625	1768	841
SEH1L	2209	1869	2129	1366	993	1981
CEP192	18015	5545	6950	4890	3402	9294
LDLRAD4	7738	6062	6628	13366	10320	11152
FAM210A	1471	1593	1150	1559	1187	922
RNMT	1452	877	760	842	595	1593
MC5R	597	989	855	2806	517	1916
MC2R	3172	5993	3347	4535	8280	7829
ZNF519	918	1439	1158	2820	3148	1357
POTEC	7356	5042	6207	2167	6788	3687
ANKRD30B	921	391	1982	623	1727	1125
AP005242.1	410	376	631	740	354	1185
ROCK1	3066	4679	2707	4248	7967	7369
GREB1L	7355	6317	4657	6614	8046	2717
ESCO1	632	1817	620	1301	520	1203
SNRPD1	203	147	187	183	632	245
ABHD3	3128	2393	6235	4697	8153	4046
MIB1	1907	1048	2610	1294	3102	3715
GATA6	328	202	447	388	325	718
CTAGE1	1533	2173	1625	2145	1794	1991
RBBP8	166	469	370	281	209	206
CABLES1	2075	3121	3961	7554	3252	4930
TMEM241	1145	1705	1760	4967	1096	1123
RIOK3	551	925	490	436	729	213
C18orf8	2676	2210	1103	2660	4053	1952
NPC1	408	340	596	319	800	342
ANKRD29	13	3	4	11	19	16
LAMA3	742	395	1192	2396	678	1125
TTC39C	2130	2837	7180	3623	5865	2791
CABYR	449	208	242	182	606	284
OSBPL1A	1065	1647	667	841	1163	1234
IMPACT	4151	1525	2071	3400	3968	3628
HRH4	5157	5797	1814	4910	3474	2367
ZNF521	449	735	313	541	521	1599
SS18	207	440	716	345	418	227
PSMA8	614	781	318	883	940	671
TAF4B	3729	5294	8710	8531	8349	4806
KCTD1	147	186	172	133	100	310
AQP4	1378	1229	1674	1085	725	1594
CHST9	1241	2545	2125	3196	2277	2905
CDH2	1803	418	631	1032	917	1765
DSC3	3216	1365	870	2206	3893	4411
DSC2	1249	1819	2705	3523	3568	2960
DSC1	5178	1712	3264	3117	4105	4572
DSG1	2800	2359	2903	1726	2543	3485
DSG4	1302	3292	3342	4687	6511	4448
DSG3	585	527	595	503	1926	2126
DSG2	4558	4709	6009	3708	4763	6027
TTR	538	190	254	366	789	670
B4GALT6	2504	1977	2704	1244	4129	3943
SLC25A52	2152	1444	2272	2932	4524	1616
TRAPPC8	723	1321	535	846	919	366
RNF125	1301	1608	1248	4531	998	1313
RNF138	66	96	66	98	66	147
GAREM1	2034	3192	2760	3175	2076	3118
MEP1B	1513	2343	2353	4567	2834	4899
KLHL14	1773	2378	1951	3441	6267	1340
CCDC178	2528	2749	2291	6160	2796	3959
ASXL3	3111	1505	1877	2395	955	2956
NOL4	6181	7711	6007	17529	11103	11995
DTNA	683	564	671	1977	546	815
MAPRE2	2275	3824	1730	3298	2644	3339
ZNF397	1615	1491	1129	3577	1702	3043
ZSCAN30	371	486	379	246	412	471
ZNF24	816	1108	494	477	1414	716
ZNF396	10478	10601	8618	6357	8679	12005
RP11-322E11.6	1137	1663	713	2873	981	483
INO80C	1620	2579	7385	3931	7180	3042
GALNT1	5642	4054	2228	5934	3183	8418
C18orf21	466	487	1059	721	950	886
RPRD1A	7288	4663	3673	6003	5078	5489
SLC39A6	1754	740	3857	3598	1838	2852
ELP2	9784	9686	3394	6887	5974	8695
MOCOS	1385	910	1939	1755	1961	944
FHOD3	53	39	49	21	77	77
TPGS2	703	486	278	663	206	840
KIAA1328	7189	8214	9319	7495	8236	8495
CELF4	3114	1833	1392	1059	1951	1869
PIK3C3	2366	10367	9915	6651	4638	15046
RIT2	806	1083	672	1849	616	663
SYT4	464	345	165	595	414	589
SETBP1	2397	2280	1930	2001	3613	4530
SLC14A2	5979	5860	5104	12285	11458	10863
SLC14A1	268	351	251	365	323	873
SIGLEC15	486	2447	1102	1837	1422	1833
EPG5	93	58	61	103	100	79
PSTPIP2	3777	2656	2156	4170	1409	2817
ATP5A1	481	358	275	525	333	745
HAUS1	1775	1592	2149	2219	1936	4152
C18orf25	1241	1575	1569	2130	2344	1975
RNF165	2108	3402	2776	3281	3518	6826
LOXHD1	3700	7537	3446	8543	5064	5621
ST8SIA5	2323	3491	2414	2684	3643	2622
PIAS2	94	109	79	124	164	87
KATNAL2	1062	580	791	1253	1325	1625
TCEB3CL2	25	25	37	47	46	38
TCEB3CL	706	2066	947	3375	3633	3723
RP11-49K24.9	1050	1078	646	1765	1676	2214
TCEB3C	3590	6266	9580	4552	6908	9767
TCEB3B	3770	2092	2256	3155	4106	5205
HDHD2	888	831	637	683	842	796
RP11-49K24.6	1593	3126	1906	3233	1930	1989
IER3IP1	2732	3951	2891	10001	7435	6940
SKOR2	1193	832	2130	1023	1993	1545
SMAD2	349	332	330	247	483	365
ZBTB7C	2123	6463	3718	5178	7090	11001
CTIF	7343	9095	2127	3495	12622	11738
SMAD7	4626	2326	4453	5504	3362	5562
DYM	1245	2073	1482	2079	1568	2602
C18orf32	2254	2298	7312	2814	8674	5173
RPL17-C18orf32	43	62	149	124	75	110
RPL17	11587	4027	6084	4162	7686	5108
LIPG	724	815	868	303	1069	585
ACAA2	1	1	1	1	1	2
RP11-886H22.1	24	58	29	71	69	55
MYO5B	540	798	1000	1120	1382	838
CFAP53	1048	762	910	1440	391	638
MBD1	2075	2449	3189	3795	3930	5403
CXXC1	2824	764	1533	2333	3037	2361
SKA1	19709	20624	21037	12570	20120	15684
MAPK4	2277	4508	3360	4374	4394	2452
MRO	835	497	651	1128	726	589
ME2	37	43	24	42	30	25
ELAC1	447	330	882	546	649	307
RP11-729L2.2	4520	4689	3040	7506	5236	8386
SMAD4	633	1096	822	1248	3395	1715
MEX3C	7727	8976	11942	12992	10363	26203
DCC	539	830	441	922	2011	1715
AC011155.1	792	594	852	856	858	632
MBD2	1186	817	1496	407	881	1886
POLI	1385	2581	1797	1436	934	1303
STARD6	1608	2238	1552	710	1164	2522
C18orf54	709	737	839	300	1289	770
DYNAP	1326	1796	1234	949	1848	1505
RAB27B	2447	1401	3302	3163	1140	4065
CCDC68	698	706	279	418	618	379
TCF4	3627	2834	2850	2404	1593	2923
TXNL1	2323	5063	3310	4940	2299	2685
WDR7	1065	1479	1322	4013	2662	2005
BOD1L2	355	1237	1180	2202	2404	2053
ST8SIA3	2794	3509	3401	4366	5690	7454
ONECUT2	711	801	927	1198	1019	643
FECH	2358	6535	5631	7714	9451	8612
NARS	2100	3498	963	1718	946	4918
ATP8B1	941	1635	1565	2410	2458	1286
NEDD4L	702	810	2576	1618	2854	1895
ALPK2	4022	2115	4420	3189	6850	5855
MALT1	1841	1044	759	1681	1498	2563
ZNF532	81	115	103	117	133	193
SEC11C	3098	2691	3934	8758	3805	4327
GRP	2276	2090	1337	3007	4678	3725
RAX	2114	2286	5137	4405	2385	2784
CPLX4	11870	11324	6559	13370	16589	13099
LMAN1	3028	2317	1815	4637	4440	3888
CCBE1	5936	6627	7567	7352	4121	1808
PMAIP1	149	225	217	177	247	407
MC4R	2625	2130	3706	3014	2197	1937
CDH20	424	338	677	507	621	687
RNF152	171	314	412	261	295	174
PIGN	651	778	838	1023	953	624
KIAA1468	2685	3852	3143	5277	5004	5656
TNFRSF11A	485	354	676	579	232	423
ZCCHC2	304	764	633	1113	767	709
PHLPP1	346	259	378	394	570	354
BCL2	230	247	184	494	435	367
KDSR	2182	2226	2582	2688	1428	2381
VPS4B	243	261	269	306	351	757
SERPINB5	382	214	227	295	427	456
SERPINB12	1604	1772	2378	2640	1963	2815
SERPINB13	2694	2913	2185	7305	2708	4594
SERPINB4	1330	2201	839	3159	1815	787
SERPINB11	5207	7112	2927	7957	7841	5693
SERPINB3	121	270	234	520	192	211
SERPINB7	7836	6395	3761	10123	8853	6645
SERPINB2	2124	1481	1682	2326	3621	2685
SERPINB10	378	332	872	481	916	422
HMSD	1288	896	698	1153	728	1304
SERPINB8	348	258	236	168	470	434
CDH7	761	454	532	683	737	863
CDH19	4591	3912	3007	3428	3485	1124
DSEL	902	358	473	569	1367	584
TMX3	3697	1094	1630	2249	2935	3140
CCDC102B	14081	8980	4532	13379	10480	14975
DOK6	4048	4933	5904	2700	4140	7215
CD226	4317	2318	4820	7843	4951	2325
RTTN	2298	1530	2556	3188	1672	927
SOCS6	3077	4780	8010	3362	2087	4813
CBLN2	957	680	861	1029	1122	1209
NETO1	1523	1926	1348	2710	3789	1277
FBXO15	343	637	320	885	1308	530
TIMM21	415	725	939	1565	3152	2322
CYB5A	9169	9585	8509	12322	11855	12555
C18orf63	7743	7484	14631	12426	7435	10610
FAM69C	5076	3648	2886	5298	3039	4888
CNDP2	135	82	61	131	129	58
CNDP1	798	837	925	1123	503	1294
ZNF407	2951	2419	1551	1258	1959	2029
ZADH2	12499	10022	12545	8611	9205	9950
TSHZ1	1682	5399	2515	2457	4402	3900
SMIM21	123	158	144	259	168	283
ZNF516	63	34	28	99	51	42
ZNF236	3319	4004	4125	8223	10489	1771
MBP	397	985	309	422	662	574
GALR1	3180	4681	3127	3582	3687	3202
SALL3	25	35	41	29	28	32
ATP9B	985	711	678	779	1199	464
NFATC1	184	937	442	517	547	731
CTDP1	2028	3008	2493	1790	4955	2924
KCNG2	230	388	437	130	136	261
PQLC1	1131	1041	1229	819	821	651
HSBP1L1	205	425	261	519	416	371
TXNL4A	40	19	28	37	52	84
RP11-795F19.5	10271	6584	8747	8381	19227	10612
RBFA	885	1751	1472	1341	1329	2296
ADNP2	228	482	716	417	476	688
PARD6G	5357	2724	4577	5898	5350	5778
DEFB125	2086	1830	1617	1391	3145	3002
DEFB126	751	578	1002	620	790	1399
DEFB127	2614	487	1389	1628	1969	1334
DEFB128	10467	10381	5207	8524	11007	16788
DEFB129	1719	3815	3397	1806	3672	3711
DEFB132	2261	1822	1946	4707	2507	1932
C20orf96	885	1187	1366	2489	1645	1808
ZCCHC3	1189	2060	1731	1895	3844	2684
SOX12	510	477	1272	1605	264	926
NRSN2	92	138	51	138	61	51
TRIB3	100	58	111	68	98	104
RBCK1	7162	4832	3458	9758	10151	8125
TBC1D20	3199	6672	3034	3821	4265	9055
CSNK2A1	3909	2534	2776	3488	2097	2901
TCF15	2300	1624	3113	2572	2724	3713
SRXN1	1013	1411	1152	682	1703	2615
RP5-850E9.3	989	514	515	831	1010	398
SCRT2	2049	746	849	4435	2497	3622
SLC52A3	2160	2458	1692	3578	2701	2090
FAM110A	3543	2746	2214	3687	2126	2466
ANGPT4	2556	3744	2495	5303	5824	2019
RSPO4	565	766	442	938	714	870
PSMF1	341	621	244	382	310	508
TMEM74B	443	582	185	1071	608	811
C20orf202	1403	852	1990	989	2488	1321
RAD21L1	250	255	383	229	337	544
SNPH	6195	2964	3589	4340	6541	2461
SDCBP2	1135	836	2141	1586	1611	1249
RP11-314N13.10	689	2178	1844	1537	1275	1840
FKBP1A	3816	4853	2158	4659	5981	2489
NSFL1C	309	238	450	679	323	237
SIRPB2	294	431	186	292	242	429
SIRPD	2550	1555	2262	2069	4243	2556
RP4-576H24.4	867	881	683	1996	1825	844
SIRPB1	1365	792	1315	2549	2490	2046
SIRPG	385	730	254	229	292	404
SIRPA	75	117	106	80	151	117
PDYN	4216	4132	8923	3425	4055	4083
STK35	7805	6116	6503	7620	8808	6356
TGM3	4128	2177	5101	2126	3115	2809
TGM6	5841	10143	8162	17475	18252	6284
SNRPB	2599	1766	1749	2164	2139	2941
RP4-734P14.4	825	268	707	1298	396	1666
ZNF343	81	117	261	324	321	192
TMC2	992	687	1589	1171	1339	1805
NOP56	2523	1842	5187	2228	3118	3511
IDH3B	340	438	531	1152	696	628
EBF4	3333	2126	709	2642	1176	978
CPXM1	6882	4150	2991	7154	12735	16322
RP5-860F19.8	3322	2197	2240	7291	3895	2596
C20orf141	1252	1973	1479	2619	2279	2758
TMEM239	624	560	2097	1842	2125	1521
PCED1A	2350	1780	2019	3329	1885	2962
VPS16	1560	1420	785	296	469	1110
PTPRA	4420	3379	6512	11480	8069	9665
GNRH2	337	196	104	361	205	321
MRPS26	74	222	203	206	168	143
OXT	2728	4090	2018	4202	3752	3656
AVP	566	279	1263	842	1030	1064
UBOX5	471	643	399	947	647	324
FASTKD5	1385	1745	1775	1624	2454	2271
RP5-1187M17.10	3209	3092	947	4138	1892	1693
DDRGK1	433	254	237	576	512	153
ITPA	1610	1257	3335	2371	3496	2095
SLC4A11	441	411	217	1033	938	823
C20orf194	825	868	729	2113	2137	1203
ATRN	2165	1614	3066	1432	3292	2911
GFRA4	967	840	1177	849	942	2418
ADAM33	562	1158	1396	780	1296	1175
SIGLEC1	46	92	52	29	38	51
HSPA12B	920	529	1064	820	722	377
C20orf27	1328	1057	1811	2132	1276	3373
SPEF1	4488	5409	8167	7676	2862	11264
CENPB	286	291	316	317	310	353
CDC25B	661	772	1182	947	1576	1256
AP5S1	1728	1786	2137	2856	3047	4128
MAVS	4401	10733	4367	8292	4188	8990
PANK2	3870	4625	3740	7245	4253	7291
RNF24	3733	3054	2760	1303	1146	3551
SMOX	1960	1376	1781	1074	1642	2341
ADRA1D	3668	2583	2936	3099	3185	4636
PRNP	408	1014	536	863	495	1996
PRND	3657	9397	7757	11894	10012	10822
PRNT	182	196	140	133	101	213
RASSF2	733	497	454	1027	945	785
SLC23A2	2028	5423	6648	4753	4067	4046
TMEM230	1168	2290	1295	1553	710	1666
PCNA	4246	7133	4860	8003	2562	10658
CDS2	1063	1312	866	1973	1812	2155
PROKR2	3305	3049	3645	4297	7477	4958
GPCPD1	6613	2982	3736	5167	4890	5312
C20orf196	1567	1790	1874	2807	1349	4005
CHGB	185	250	341	79	352	359
TRMT6	1569	2734	2047	967	1982	4509
MCM8	5816	5832	4011	2302	6077	4180
CRLS1	38	142	61	151	153	195
LRRN4	2941	1722	2570	1892	975	3255
FERMT1	1566	1012	835	1174	899	1913
BMP2	1602	2891	2514	4058	5052	2308
HAO1	2355	1757	2043	2379	2378	3042
TMX4	36	17	31	37	14	26
PLCB1	3749	3074	3800	2973	4462	3557
PLCB4	1628	4163	2308	2119	3134	5491
LAMP5	1055	3427	1211	3979	1589	5355
PAK5	673	255	556	551	603	668
ANKEF1	5903	7740	5882	4948	6961	6991
SNAP25	465	1141	740	662	1277	615
MKKS	516	1996	2520	1354	1671	2799
SLX4IP	32	30	23	115	39	42
JAG1	1325	1260	1095	1262	3431	1605
BTBD3	981	598	797	884	561	543
SPTLC3	1381	1492	1929	3572	2323	1296
ISM1	703	317	791	1447	1034	1733
TASP1	2427	5553	4216	5700	6564	8027
ESF1	9034	6782	7625	6842	4693	11215
NDUFAF5	444	376	572	767	859	438
SEL1L2	340	302	410	322	469	556
MACROD2	2012	2681	3095	2870	3649	2987
FLRT3	738	778	2000	924	2265	1850
KIF16B	15363	5350	8191	5269	11384	12275
AL049794.1	285	233	78	244	340	312
SNRPB2	1881	1709	4611	1978	4032	1330
OTOR	558	493	213	472	388	135
PCSK2	1602	2951	2206	3091	2482	3363
BFSP1	9821	1991	9442	17131	9313	8637
AL031664.1	3986	9396	4424	5925	9529	7406
DSTN	271	551	1104	728	513	1035
RRBP1	5575	6887	6670	4661	11335	4433
BANF2	375	625	644	505	676	694
SNX5	2876	1766	909	2926	577	1531
OVOL2	1596	1983	1240	2079	1225	1228
MGME1	2144	2447	6417	4068	3397	2911
PET117	4395	2884	3088	5470	3105	5555
KAT14	460	806	944	686	1025	640
ZNF133	225	492	201	284	391	354
DZANK1	3331	1684	915	2593	1235	3072
POLR3F	6344	3222	6280	7257	6394	6883
RBBP9	2080	2133	2404	1961	2539	2120
SEC23B	424	841	288	431	455	697
LINC00493	514	492	227	272	273	547
DTD1	1873	629	1218	988	758	809
SCP2D1	4831	5461	2787	3345	3435	2261
SLC24A3	1200	1451	1037	832	865	637
RIN2	2561	2317	3457	2811	6043	4494
NAA20	4766	2226	965	4943	4626	2841
CRNKL1	10322	8497	8654	2935	5443	9215
CFAP61	2457	1315	1975	1362	2923	3232
INSM1	3244	3473	2227	6686	3384	5575
RALGAPA2	464	1146	1288	1057	1225	1552
KIZ	2182	3370	2215	5275	3897	5001
XRN2	737	351	250	541	274	923
NKX2-4	2062	4333	6417	5719	2985	4281
NKX2-2	373	250	362	205	397	454
PAX1	490	216	155	503	647	745
FOXA2	795	1103	1239	1634	1779	1250
SSTR4	2048	2410	888	2918	1800	4799
THBD	878	320	509	650	336	353
CD93	1002	4745	1472	3119	4384	3425
NXT1	1088	911	1329	1309	2017	1578
GZF1	296	162	393	201	752	482
NAPB	21	23	31	6	15	33
CSTL1	4089	1371	3860	1881	4842	5597
CST11	5348	5222	7067	10147	4438	5954
CST8	3271	2892	5020	5522	2024	2810
CST9L	861	1165	2679	1929	1762	640
CST9	3131	2858	4167	3060	4456	1839
CST3	2007	3564	8357	7814	3356	5196
CST4	3372	3372	4392	6390	5217	1064
CST1	2729	3407	2550	11024	6959	13122
CST2	8168	5786	9489	4991	9298	2997
CST5	2331	2307	2095	2573	2516	2004
GGTLC1	1221	2009	1248	1261	5786	2560
SYNDIG1	4138	3032	3526	2829	4980	2066
CST7	10420	10723	7580	19514	9233	20980
APMAP	4361	2356	3592	2688	3973	6602
ACSS1	3680	3869	3977	5325	6101	3291
VSX1	2141	2326	2847	3003	2537	4279
ENTPD6	4295	4525	6676	3427	5772	3970
PYGB	19117	10884	8651	8567	5604	6509
ABHD12	1794	1273	831	673	1826	1375
GINS1	1928	928	1308	1766	3267	2198
NINL	131	154	349	190	129	333
NANP	11049	3863	3884	5409	8410	11655
ZNF337	2261	1899	2397	2101	3100	3314
FAM182B	6393	5171	4534	2437	3581	2138
DEFB115	67	107	133	270	223	254
DEFB116	3419	2770	2131	3027	3230	3105
DEFB118	754	677	473	1254	576	1044
DEFB119	816	732	208	451	785	1013
DEFB121	1840	721	1352	2059	1570	2278
DEFB123	1371	909	1402	2128	1952	1282
DEFB124	2630	2499	3471	3007	5942	3119
REM1	1444	1514	2361	2334	3781	3534
HM13	2062	3252	1070	1965	3671	1264
ID1	199	506	179	402	155	403
COX4I2	1108	1017	2588	3433	3747	2848
BCL2L1	2687	4064	2717	1296	1738	1365
TPX2	2424	1992	3443	1664	4825	5019
MYLK2	729	394	719	501	297	355
FOXS1	1475	1079	606	1290	1630	1466
DUSP15	964	670	1062	408	528	953
TTLL9	5153	6789	4562	2467	4862	3728
PDRG1	1901	769	1638	1885	1884	2606
XKR7	59	134	144	194	79	132
CCM2L	1736	884	651	1920	1396	866
HCK	79	79	98	187	227	58
TM9SF4	4711	3790	5756	9380	10024	7510
PLAGL2	4561	3678	4735	5596	4835	8696
POFUT1	1673	4015	2705	2920	1313	2407
KIF3B	168	298	262	328	100	387
ASXL1	979	286	525	1075	474	802
NOL4L	2418	2048	1008	3106	2507	1816
AL034550.1	599	1069	152	719	694	700
COMMD7	2198	1575	2391	5282	4049	2836
DNMT3B	907	895	904	528	1191	1416
MAPRE1	134	394	212	299	229	311
EFCAB8	117	117	111	89	90	128
SUN5	1590	1563	911	1474	3484	3518
BPIFB2	1848	2653	1167	3516	2494	2060
BPIFB6	2221	2619	1242	3080	2781	3320
BPIFB3	350	460	608	1485	1215	714
BPIFB4	5006	3127	4883	9715	4840	7503
BPIFA2	4389	11100	8559	6355	4630	4501
BPIFA3	2022	1380	1302	2439	1314	2917
BPIFA1	1535	726	1358	1127	744	976
BPIFB1	3256	1310	3490	1660	1977	1863
CDK5RAP1	251	1690	683	1017	416	531
SNTA1	3297	5571	1685	3513	4645	5006
CBFA2T2	407	374	120	398	407	483
NECAB3	3173	1693	6901	15334	5799	5619
C20orf144	2818	3007	5726	9046	5885	5410
ACTL10	172	120	171	318	101	379
E2F1	8001	3631	5969	9041	6283	5776
PXMP4	3147	3306	2959	2884	4804	4577
ZNF341	1732	2704	2036	1645	4073	2116
CHMP4B	455	527	426	267	576	284
RALY	1223	2649	1897	978	2047	1026
EIF2S2	91	59	99	84	144	91
ASIP	3513	3418	3635	5158	3205	3522
AHCY	1337	605	1095	1756	1005	909
ITCH	857	1682	662	1455	897	1091
AL109923.1	7024	2183	5737	15009	5072	7716
DYNLRB1	2303	1120	2413	2541	2408	2592
MAP1LC3A	1137	1582	2652	1518	4951	1998
PIGU	4162	2991	4941	3232	3424	2948
NCOA6	788	1243	825	926	1762	765
TP53INP2	887	1176	1271	2784	1738	1848
GGT7	3181	2416	3087	3309	2600	2530
ACSS2	11	23	9	27	18	70
GSS	3515	2768	3223	1759	1853	2724
MYH7B	634	512	528	380	1731	977
TRPC4AP	182	37	231	186	149	297
EDEM2	1007	800	1289	1564	770	868
PROCR	332	350	608	608	339	773
MMP24-AS1	319	207	244	295	780	384
MMP24	1805	606	1129	1999	850	1057
RP4-614O4.11	1093	1054	1053	397	867	950
EIF6	2960	4106	3821	6284	7896	7957
FAM83C	2938	735	3260	3097	1933	1853
UQCC1	1981	1615	780	2157	824	676
GDF5OS	1939	775	735	2030	1668	1258
GDF5	3929	5433	4509	6883	3561	7372
CEP250	2170	1213	1705	2217	1612	1036
C20orf173	108	199	96	280	132	320
ERGIC3	969	1014	1075	1138	2265	1037
SPAG4	1935	2732	1694	3210	1804	5896
CPNE1	475	847	282	752	334	1288
RP1-309K20.6	2307	1407	1268	2632	2049	2946
RBM12	6474	6665	5657	4764	6124	6764
NFS1	134	86	176	215	152	135
ROMO1	607	158	749	770	454	823
RBM39	1214	2539	3229	2604	1408	2195
PHF20	314	560	527	782	1336	1269
SCAND1	460	407	452	451	439	494
CNBD2	656	672	1449	1107	1603	1714
EPB41L1	2127	1835	2171	1387	3112	2077
AAR2	5106	4231	7612	5866	11058	10812
DLGAP4	40	21	72	51	48	99
MYL9	201	371	345	265	469	1098
TGIF2	3190	3883	5686	5425	3145	9565
TGIF2-C20orf24	1912	2911	1184	1930	896	2291
C20orf24	1298	1356	517	842	1219	1425
SLA2	238	266	327	407	339	249
NDRG3	1209	1592	1283	1269	1571	2655
DSN1	2223	2263	1034	2367	2855	4510
SOGA1	607	268	213	768	890	483
TLDC2	856	1468	2953	2087	2926	4084
SAMHD1	2164	2889	4541	4990	5830	4630
RBL1	1640	2632	1691	938	714	1956
MROH8	1952	917	942	1712	1639	2062
RPN2	354	158	149	193	169	239
GHRH	1620	1576	2218	2757	3452	2718
MANBAL	1138	991	890	2116	2281	956
SRC	871	1323	1063	2055	1176	2546
BLCAP	744	1265	555	1569	3348	2211
NNAT	3095	1883	2921	3252	5007	5201
CTNNBL1	2395	2539	4237	3278	3221	1875
VSTM2L	1994	1794	2111	2382	1637	1978
TTI1	2524	2125	934	1930	1885	1635
RPRD1B	601	1202	706	565	1299	753
TGM2	571	1562	1036	1577	1077	1142
KIAA1755	833	1235	1786	2984	1699	2350
BPI	638	1788	1282	2580	2028	1709
LBP	206	193	47	119	171	281
RALGAPB	6030	5484	4840	5383	3250	2411
ADIG	2241	1489	2746	3664	1658	5545
ARHGAP40	1462	1674	3753	1217	2065	2664
SLC32A1	5638	7617	3427	10898	4724	5142
ACTR5	1696	1458	575	1879	2903	1766
PPP1R16B	13829	4811	3408	11473	13230	3519
FAM83D	764	1750	1728	1615	933	1178
DHX35	3131	6366	4847	5981	5387	8070
MAFB	972	1164	1431	799	1311	895
TOP1	3363	2324	3264	2520	1385	3432
PLCG1	5776	1585	3703	2490	2777	5198
ZHX3	434	265	623	760	1112	591
LPIN3	1706	811	1529	2873	2152	3335
EMILIN3	4663	12058	10093	13508	8552	4979
CHD6	2528	3932	3454	1557	2760	3567
PTPRT	3	3	4	13	3	2
SRSF6	2663	2166	2562	6498	5672	4430
L3MBTL1	3505	1090	1819	2619	1337	2009
RP1-138B7.6	1097	582	962	1001	1259	887
SGK2	9439	5502	6792	7025	5016	9392
IFT52	1305	2217	2044	2444	2570	2806
MYBL2	925	334	1598	1069	1818	986
GTSF1L	2032	881	1415	1464	1056	1177
TOX2	703	986	572	1520	905	699
JPH2	667	484	563	383	1070	435
OSER1	3098	2108	1604	3216	5454	3678
GDAP1L1	2782	9610	8311	4559	6934	7326
FITM2	428	372	817	1036	404	696
R3HDML	119	112	142	213	141	189
HNF4A	749	609	1083	1569	398	555
TTPAL	89	94	157	152	106	127
SERINC3	626	1318	1970	1629	744	1242
PKIG	1283	2385	782	1256	1369	1791
ADA	703	819	1104	1252	763	905
WISP2	700	604	624	792	1331	1046
KCNK15	1000	1491	1199	1636	4397	1711
RIMS4	3477	2057	4339	5149	6793	3486
YWHAB	2479	3671	3141	5404	6497	1999
PABPC1L	465	564	1419	618	1488	1659
TOMM34	4700	3319	5530	5654	6560	6956
STK4	485	212	547	729	856	341
KCNS1	1246	432	387	695	839	1057
WFDC5	5080	4195	10783	10528	13060	17536
WFDC12	9896	3041	4133	9279	3814	14161
PI3	1125	3279	1718	1292	1625	2144
SEMG1	5504	3765	5777	4005	3571	3665
SEMG2	896	630	778	777	245	1285
SLPI	1723	1560	664	3182	1434	2437
MATN4	8584	2668	3694	6083	12959	4243
RBPJL	182	176	175	234	188	138
SDC4	6720	5926	4085	9232	4824	5181
SYS1	5725	7178	6798	16549	6888	7196
SYS1-DBNDD2	2926	6156	4681	5650	1415	4683
TP53TG5	1195	907	1468	1460	646	939
DBNDD2	3617	3513	5351	4573	5123	6644
PIGT	2675	2998	2389	5213	2762	1713
WFDC2	1864	2042	1492	3025	1986	1332
SPINT3	118	254	77	210	270	218
WFDC6	187	241	213	107	205	328
EPPIN-WFDC6	2527	3502	3611	6597	2149	1722
EPPIN	2270	3357	2047	3837	5632	2308
WFDC8	844	3669	2113	1683	2742	1344
WFDC9	2226	2051	4184	4774	4155	3568
WFDC10A	456	383	240	659	302	1008
WFDC11	2563	2752	2802	4835	6218	3084
WFDC10B	707	631	1051	1528	946	1092
WFDC13	5501	4183	5965	5586	6129	6267
SPINT4	1138	2823	3024	1700	2188	3242
WFDC3	36	47	31	43	40	58
DNTTIP1	173	102	171	388	269	138
UBE2C	241	387	440	559	405	828
TNNC2	701	970	488	679	769	456
SNX21	1895	2587	2229	2910	2384	2169
ACOT8	1602	1085	1555	1046	1460	1726
ZSWIM3	1080	1882	1083	3699	2441	2833
ZSWIM1	6996	4428	5326	12266	7773	4729
SPATA25	3199	1916	6580	3742	3446	4539
NEURL2	396	154	216	417	793	563
CTSA	6207	6179	6101	5959	9970	4733
PLTP	4971	7398	8070	4096	15311	4637
PCIF1	906	448	493	1240	1544	543
ZNF335	21	71	29	56	90	24
MMP9	825	1235	3089	1608	1487	1668
SLC12A5	3807	4674	4810	6431	5670	8501
NCOA5	1183	1562	2247	2407	2722	1039
CD40	118	120	47	130	94	16
CDH22	13572	5584	2236	12346	15462	12018
SLC35C2	1426	1564	1682	2389	2782	2144
ELMO2	9	13	10	33	13	19
ZNF334	4877	2539	1587	2371	3318	3408
OCSTAMP	5101	4784	2442	6808	4277	3698
SLC13A3	6156	5674	8897	12479	4685	6883
TP53RK	87	180	97	159	435	298
SLC2A10	3914	3963	2849	3492	6357	8000
EYA2	1049	783	2826	2287	2448	2222
ZMYND8	721	1169	842	1004	1119	891
NCOA3	1402	1930	1317	1819	1853	2349
SULF2	1781	1951	2524	1359	2269	1531
PREX1	624	661	684	820	473	850
ARFGEF2	1072	1807	932	2729	1350	730
CSE1L	521	668	372	2212	1511	1760
STAU1	235	168	115	170	268	404
DDX27	509	658	253	888	564	655
ZNFX1	100	132	68	85	136	69
KCNB1	896	2956	1977	4211	3180	3731
PTGIS	1194	1592	2590	2210	1319	3333
B4GALT5	692	688	296	963	1225	331
SLC9A8	2389	2879	4909	6070	2928	5344
SPATA2	760	345	530	852	796	602
RNF114	2015	2019	1103	2160	1181	2809
SNAI1	2091	3118	2705	2809	1958	1757
UBE2V1	5326	6572	3259	6382	7680	3656
TMEM189-UBE2V1	2651	1421	3441	3152	2553	1328
TMEM189	1865	5253	6095	4169	1892	6232
CEBPB	252	331	183	301	357	409
PTPN1	2985	4611	1185	3497	3529	1083
