#gene	sample4	sample5	sample6
MYH7B	380	1731	977
TRPC4AP	186	149	297
EDEM2	1564	770	868
PROCR	608	339	773
MMP24-AS1	295	780	384
MMP24	1999	850	1057
RP4-614O4.11	397	867	950
EIF6	6284	7896	7957
FAM83C	3097	1933	1853
UQCC1	2157	824	676
GDF5OS	2030	1668	1258
GDF5	6883	3561	7372
CEP250	2217	1612	1036
C20orf173	280	132	320
ERGIC3	1138	2265	1037
SPAG4	3210	1804	5896
CPNE1	752	334	1288
RP1-309K20.6	2632	2049	2946
RBM12	4764	6124	6764
NFS1	215	152	135
ROMO1	770	454	823
RBM39	2604	1408	2195
PHF20	782	1336	1269
SCAND1	451	439	494
CNBD2	1107	1603	1714
EPB41L1	1387	3112	2077
AAR2	5866	11058	10812
DLGAP4	51	48	99
MYL9	265	469	1098
TGIF2	5425	3145	9565
TGIF2-C20orf24	1930	896	2291
C20orf24	842	1219	1425
SLA2	407	339	249
NDRG3	1269	1571	2655
DSN1	2367	2855	4510
SOGA1	768	890	483
TLDC2	2087	2926	4084
SAMHD1	4990	5830	4630
RBL1	938	714	1956
MROH8	1712	1639	2062
RPN2	193	169	239
GHRH	2757	3452	2718
MANBAL	2116	2281	956
SRC	2055	1176	2546
BLCAP	1569	3348	2211
NNAT	3252	5007	5201
CTNNBL1	3278	3221	1875
VSTM2L	2382	1637	1978
TTI1	1930	1885	1635
RPRD1B	565	1299	753
TGM2	1577	1077	1142
KIAA1755	2984	1699	2350
BPI	2580	2028	1709
LBP	119	171	281
RALGAPB	5383	3250	2411
ADIG	3664	1658	5545
ARHGAP40	1217	2065	2664
SLC32A1	10898	4724	5142
ACTR5	1879	2903	1766
PPP1R16B	11473	13230	3519
FAM83D	1615	933	1178
DHX35	5981	5387	8070
MAFB	799	1311	895
TOP1	2520	1385	3432
PLCG1	2490	2777	5198
ZHX3	760	1112	591
LPIN3	2873	2152	3335
EMILIN3	13508	8552	4979
CHD6	1557	2760	3567
PTPRT	13	3	2
SRSF6	6498	5672	4430
L3MBTL1	2619	1337	2009
RP1-138B7.6	1001	1259	887
SGK2	7025	5016	9392
IFT52	2444	2570	2806
MYBL2	1069	1818	986
GTSF1L	1464	1056	1177
TOX2	1520	905	699
JPH2	383	1070	435
OSER1	3216	5454	3678
GDAP1L1	4559	6934	7326
FITM2	1036	404	696
R3HDML	213	141	189
HNF4A	1569	398	555
TTPAL	152	106	127
SERINC3	1629	744	1242
PKIG	1256	1369	1791
ADA	1252	763	905
WISP2	792	1331	1046
KCNK15	1636	4397	1711
RIMS4	5149	6793	3486
YWHAB	5404	6497	1999
PABPC1L	618	1488	1659
TOMM34	5654	6560	6956
STK4	729	856	341
KCNS1	695	839	1057
WFDC5	10528	13060	17536
WFDC12	9279	3814	14161
PI3	1292	1625	2144
SEMG1	4005	3571	3665
SEMG2	777	245	1285
SLPI	3182	1434	2437
MATN4	6083	12959	4243
RBPJL	234	188	138
SDC4	9232	4824	5181
SYS1	16549	6888	7196
SYS1-DBNDD2	5650	1415	4683
TP53TG5	1460	646	939
DBNDD2	4573	5123	6644
PIGT	5213	2762	1713
WFDC2	3025	1986	1332
SPINT3	210	270	218
WFDC6	107	205	328
EPPIN-WFDC6	6597	2149	1722
EPPIN	3837	5632	2308
WFDC8	1683	2742	1344
WFDC9	4774	4155	3568
WFDC10A	659	302	1008
WFDC11	4835	6218	3084
WFDC10B	1528	946	1092
WFDC13	5586	6129	6267
SPINT4	1700	2188	3242
WFDC3	43	40	58
DNTTIP1	388	269	138
UBE2C	559	405	828
TNNC2	679	769	456
SNX21	2910	2384	2169
ACOT8	1046	1460	1726
ZSWIM3	3699	2441	2833
ZSWIM1	12266	7773	4729
SPATA25	3742	3446	4539
NEURL2	417	793	563
CTSA	5959	9970	4733
PLTP	4096	15311	4637
PCIF1	1240	1544	543
ZNF335	56	90	24
MMP9	1608	1487	1668
SLC12A5	6431	5670	8501
NCOA5	2407	2722	1039
CD40	130	94	16
CDH22	12346	15462	12018
SLC35C2	2389	2782	2144
ELMO2	33	13	19
ZNF334	2371	3318	3408
OCSTAMP	6808	4277	3698
SLC13A3	12479	4685	6883
TP53RK	159	435	298
SLC2A10	3492	6357	8000
EYA2	2287	2448	2222
ZMYND8	1004	1119	891
NCOA3	1819	1853	2349
SULF2	1359	2269	1531
PREX1	820	473	850
ARFGEF2	2729	1350	730
CSE1L	2212	1511	1760
STAU1	170	268	404
DDX27	888	564	655
ZNFX1	85	136	69
KCNB1	4211	3180	3731
PTGIS	2210	1319	3333
B4GALT5	963	1225	331
SLC9A8	6070	2928	5344
SPATA2	852	796	602
RNF114	2160	1181	2809
SNAI1	2809	1958	1757
UBE2V1	6382	7680	3656
TMEM189-UBE2V1	3152	2553	1328
TMEM189	4169	1892	6232
CEBPB	301	357	409
PTPN1	3497	3529	1083
FAM65C	376	595	639
PARD6B	635	801	504
BCAS4	3401	6914	1824
ADNP	1515	842	799
DPM1	680	747	1191
MOCS3	4237	2746	3642
KCNG1	951	1834	2057
NFATC2	4467	4604	3822
ATP9A	120	101	235
SALL4	1455	1718	2651
ZFP64	1062	450	786
TSHZ2	8355	4766	3788
ZNF217	2865	5791	4890
BCAS1	1135	1060	1167
CYP24A1	1606	762	1480
PFDN4	41	20	13
AL133335.1	9968	7857	14661
DOK5	562	440	897
CBLN4	5343	6842	5578
MC3R	517	364	835
FAM210B	151	59	63
AURKA	13910	6461	19946
CSTF1	405	498	372
CASS4	2005	1918	2053
RTFDC1	3129	2168	1335
GCNT7	18863	15577	11593
FAM209A	4783	5380	5160
FAM209B	834	357	399
TFAP2C	2768	3315	3282
BMP7	3258	2562	3695
SPO11	6098	3755	9091
RAE1	8251	10184	11766
MTRNR2L3	2872	4902	7327
RBM38	21852	16811	19347
CTCFL	315	621	446
PCK1	1465	1226	1690
ZBP1	1263	2113	963
PMEPA1	1282	778	696
C20orf85	724	757	559
ANKRD60	311	395	363
RAB22A	354	87	79
VAPB	156	175	130
APCDD1L	11340	10307	5564
STX16	10123	4416	4218
STX16-NPEPL1	307	345	565
NPEPL1	676	412	474
GNAS	67	123	51
NELFCD	122	100	69
CTSZ	2222	2085	2229
TUBB1	1607	1718	1297
ATP5E	6152	5645	4649
PRELID3B	1697	1779	1689
ZNF831	801	639	323
EDN3	7019	12631	14962
PHACTR3	3571	6165	3021
SYCP2	2964	1108	2154
FAM217B	1207	948	2657
PPP1R3D	4940	2363	4118
CDH26	2463	2526	4541
CDH4	6840	7082	7575
TAF4	1532	1139	1923
LSM14B	4865	4744	3520
PSMA7	765	692	654
SS18L1	6719	2375	5144
MTG2	1504	1642	2148
HRH3	4663	2768	3872
OSBPL2	2233	1326	2003
ADRM1	4974	3146	4443
LAMA5	863	1793	2495
RPS21	1930	1919	1936
CABLES2	27	25	38
RBBP8NL	4992	3689	3435
GATA5	3045	1204	1620
SLCO4A1	863	2471	1482
NTSR1	3737	1256	2764
MRGBP	1437	1541	3626
OGFR	727	617	991
COL9A3	953	1073	1396
TCFL5	1207	397	424
DIDO1	5682	3077	4265
GID8	303	215	308
SLC17A9	1435	1650	2687
BHLHE23	606	718	2207
YTHDF1	1195	1489	1350
BIRC7	344	418	509
NKAIN4	1041	481	261
ARFGAP1	2870	3982	3003
COL20A1	3310	3897	2106
CHRNA4	2784	2779	2472
KCNQ2	2149	2981	869
EEF1A2	4255	3434	5075
PPDPF	11289	6439	4179
PTK6	1989	4248	979
SRMS	2045	1224	1447
FNDC11	485	217	233
HELZ2	503	448	690
GMEB2	2311	1973	4465
STMN3	19150	19542	20332
RTEL1	1914	2676	2513
RTEL1-TNFRSF6B	4916	10411	11414
TNFRSF6B	272	312	418
ARFRP1	740	2174	1442
ZGPAT	2661	2695	2517
RP4-583P15.15	1038	1613	1959
LIME1	1251	2589	1494
RP4-583P15.14	269	296	235
SLC2A4RG	261	148	70
ZBTB46	1571	2230	2677
ABHD16B	1116	1189	682
TPD52L2	756	459	461
DNAJC5	1606	2424	2382
UCKL1	6266	3701	4112
ZNF512B	4619	4393	6228
SAMD10	1391	1875	1848
PRPF6	2231	1008	1977
LINC00176	140	333	336
SOX18	525	683	501
TCEA2	3334	2879	7040
RGS19	55	29	22
OPRL1	10181	10947	13594
LKAAEAR1	184	343	237
NPBWR2	2480	1408	2548
MYT1	2116	1900	3172
PCMTD2	393	2105	1539
OR4F17	712	1133	1118
PLPP2	88	388	537
MIER2	693	846	729
THEG	5928	4112	13000
C2CD4C	9155	4721	4168
SHC2	197	266	237
ODF3L2	16799	11214	12147
MADCAM1	1939	2857	1618
TPGS1	8120	19849	12123
CDC34	173	216	143
GZMM	407	3102	734
BSG	61	138	80
HCN2	972	649	1939
POLRMT	3252	4218	2168
FGF22	431	885	943
RNF126	1712	2109	4656
FSTL3	139	193	184
PRSS57	2948	1624	2901
PALM	1877	3390	2045
MISP	2008	1572	2841
PTBP1	8913	7420	6197
PLPPR3	1723	1319	2010
AZU1	1414	608	919
PRTN3	2462	8559	4341
ELANE	112	124	143
CFD	3796	12978	11578
MED16	295	249	405
R3HDM4	524	487	528
KISS1R	169	249	89
ARID3A	1318	596	1131
WDR18	591	406	701
GRIN3B	1886	1551	2043
TMEM259	106	162	104
CNN2	3403	4217	3371
ABCA7	4264	2732	11618
ARHGAP45	1476	1956	1515
POLR2E	340	399	240
GPX4	1131	1056	1144
SBNO2	220	199	134
STK11	1180	1331	742
CBARP	1189	3906	2207
ATP5D	9537	4159	1469
MIDN	3325	829	2334
CIRBP	928	1760	2152
C19orf24	3544	2304	1067
EFNA2	114	67	59
MUM1	3389	2594	749
NDUFS7	3156	2609	2157
GAMT	19300	17702	13593
DAZAP1	103	257	211
RPS15	747	2150	1097
APC2	1665	2241	3926
C19orf25	107	119	122
PCSK4	10242	14222	2772
REEP6	8091	5343	4579
ADAMTSL5	1412	2852	5263
PLK5	729	603	861
MEX3D	4095	5574	3318
MBD3	1388	2668	10432
AC005943.2	4362	3342	2798
UQCR11	948	898	1459
TCF3	850	2019	954
ONECUT3	243	113	273
ATP8B3	8121	6890	4628
REXO1	4918	2786	2046
KLF16	12047	7733	8151
ABHD17A	2657	2230	1688
SCAMP4	446	130	269
ADAT3	555	1231	425
CSNK1G2	1837	1430	1108
BTBD2	1923	649	1087
MKNK2	1599	1379	2248
MOB3A	1100	2380	1771
IZUMO4	31347	43870	34164
AP3D1	896	2375	817
DOT1L	399	638	522
PLEKHJ1	5525	6511	5100
SF3A2	188	312	797
AMH	2927	540	1811
JSRP1	1602	2205	5868
OAZ1	411	374	262
LLfos-48D6.2	30501	14254	16394
C19orf35	952	914	1061
LINGO3	158	151	288
LSM7	203	152	139
SPPL2B	476	430	478
TMPRSS9	290	513	845
TIMM13	2880	4150	3244
LMNB2	5887	6657	5049
GADD45B	84	359	218
GNG7	1193	533	1762
DIRAS1	302	387	277
AC006538.4	225	305	382
SLC39A3	14506	13511	6314
SGTA	4161	4367	2892
THOP1	8027	2398	5578
ZNF554	1734	1191	1370
ZNF555	2966	6078	4177
ZNF556	12251	10480	12911
ZNF57	40	54	17
ZNF77	11871	10969	6691
TLE6	35	118	45
TLE2	18160	23840	29169
AES	4084	3940	5650
GNA11	1234	953	772
GNA15	615	2003	1357
S1PR4	888	1008	902
NCLN	1391	2741	2277
CELF5	2187	4770	4264
NFIC	1615	1611	2239
SMIM24	1222	814	1057
DOHH	5575	987	8034
FZR1	4439	18870	16271
MFSD12	6605	2098	3741
C19orf71	2009	1507	2819
HMG20B	20878	15190	6335
GIPC3	3816	1829	1013
TBXA2R	5420	2921	3037
CACTIN	8620	4662	5808
PIP5K1C	127	67	120
TJP3	2024	1416	1149
APBA3	2912	1454	4686
MRPL54	4575	5207	2399
RAX2	1453	1399	620
MATK	427	226	97
ZFR2	184	205	228
ATCAY	1191	888	1130
NMRK2	4370	2144	3784
DAPK3	6126	9702	5472
EEF2	2372	1234	2515
PIAS4	702	1445	1430
ZBTB7A	434	742	250
MAP2K2	3302	5283	2850
CREB3L3	7823	7663	6409
SIRT6	6560	7785	10517
ANKRD24	1486	1790	2650
EBI3	1959	6747	3339
CCDC94	4485	3467	2706
SHD	1938	652	1282
TMIGD2	849	763	1186
FSD1	5053	1765	3541
STAP2	4340	1999	1972
MPND	6633	4994	2971
SH3GL1	18075	7798	24913
CHAF1A	1849	2673	3000
UBXN6	1748	1855	1302
CTB-50L17.10	10888	10186	4181
PLIN4	3557	10720	14137
PLIN5	574	351	388
CTB-50L17.14	734	550	897
LRG1	468	807	1065
SEMA6B	1138	2302	2213
TNFAIP8L1	6216	6000	11418
MYDGF	1444	1182	938
DPP9	1298	343	662
FEM1A	7729	8597	10610
TICAM1	631	723	1523
PLIN3	6557	5425	4704
ARRDC5	2174	2351	2884
UHRF1	1133	690	1592
KDM4B	908	2772	3545
PTPRS	3745	2462	3342
ZNRF4	2656	2687	3339
TINCR	2042	2464	3650
SAFB2	2451	1720	2240
SAFB	301	979	627
RPL36	1198	2245	1854
C19orf70	243	514	182
HSD11B1L	721	927	994
LONP1	4350	4026	5578
CATSPERD	2598	1077	3958
PRR22	3017	2964	5170
CTB-54O9.9	966	1579	520
DUS3L	38	42	149
NRTN	1028	545	1037
FUT6	420	652	483
FUT3	10	3	7
FUT5	2630	2392	2923
AC024592.12	1933	5384	2537
NDUFA11	1157	606	3578
AC104532.2	222	463	312
VMAC	1438	779	289
CAPS	3043	1010	1046
RANBP3	2477	1613	1844
RFX2	1026	691	436
ACSBG2	5568	6777	7391
MLLT1	8377	6301	7640
ACER1	1616	1378	1802
CLPP	1571	2711	2175
ALKBH7	5307	4228	1611
PSPN	3035	5347	4238
GTF2F1	1128	286	669
KHSRP	4636	3563	2679
SLC25A41	572	571	239
SLC25A23	9280	4083	7925
CRB3	1026	1054	1795
DENND1C	1406	1412	1495
TUBB4A	55	54	42
TNFSF9	8533	4718	4148
CD70	3795	5659	5378
TNFSF14	809	517	888
C3	3736	2599	4305
GPR108	1050	1166	2198
TRIP10	1682	1067	1029
SH2D3A	3735	1802	2192
VAV1	2432	3638	2830
ADGRE1	1795	4966	6484
CTB-25J19.1	7	6	4
MBD3L5	1211	1397	1282
MBD3L4	2354	2041	2343
MBD3L2	1848	1896	3338
MBD3L3	534	826	607
ZNF557	1391	1911	3670
INSR	296	442	674
CTB-133G6.1	4936	2098	4041
CTD-2207O23.3	10072	5567	10569
ARHGEF18	512	489	832
PEX11G	1093	734	345
C19orf45	1268	1825	2498
CTD-2207O23.12	1699	1293	1362
ZNF358	2650	4810	2457
MCOLN1	7808	13665	9887
CTD-2207O23.10	1555	2267	2565
PNPLA6	1990	2232	2046
CAMSAP3	6880	4610	2710
XAB2	2255	3489	5000
PET100	1442	3275	4326
CTD-3214H19.4	142	92	93
PCP2	3243	1967	2997
STXBP2	1707	1672	1250
RETN	19760	5752	12654
MCEMP1	6809	4905	10403
CTD-3214H19.16	4001	2457	1273
TRAPPC5	596	435	400
FCER2	2114	622	1516
CLEC4G	4728	3180	5409
CD209	1058	1509	2223
CLEC4M	2458	553	2008
EVI5L	3406	4821	4696
PRR36	10270	3747	6981
LRRC8E	3225	2788	1305
MAP2K7	1572	4117	2432
TGFBR3L	2074	1801	3298
SNAPC2	700	301	207
CTXN1	8942	6419	7735
TIMM44	3214	2809	2095
ELAVL1	315	135	230
CCL25	1108	1780	1374
FBN3	9767	4821	5077
CERS4	54	42	109
CD320	3753	1969	1034
CTD-2550O8.5	1018	1968	3087
NDUFA7	4599	1556	3756
RPS28	1971	1756	2806
KANK3	291	130	337
ANGPTL4	5018	1847	10686
RAB11B	2373	4383	3643
MARCH2	1910	1411	1385
HNRNPM	1258	1015	376
PRAM1	9106	9966	5185
ZNF414	665	205	787
MYO1F	1016	1204	1368
ADAMTS10	301	257	370
ACTL9	1996	1835	2708
OR2Z1	5236	5702	3484
ZNF558	11460	5486	4434
MBD3L1	4036	10343	3222
MUC16	2018	1322	1451
OR1M1	2385	1233	2657
OR7G2	3812	1393	7477
OR7G1	1683	1681	629
OR7G3	379	266	247
ZNF317	3961	968	2868
OR7D2	1013	1066	784
OR7D4	6603	2998	4753
OR7E24	5183	3414	1895
ZNF699	386	484	308
ZNF559	715	766	310
ZNF559-ZNF177	918	866	790
ZNF177	2722	2496	2940
ZNF266	9521	3988	5684
ZNF560	9144	11064	3475
ZNF426	2601	3400	2211
ZNF121	176	198	233
ZNF561	3609	1830	2058
AC008759.1	8113	2308	7093
ZNF562	1400	729	661
ZNF812P	1490	389	756
ZNF846	2586	1249	1923
FBXL12	4531	4326	2767
UBL5	2059	1029	1217
PIN1	724	246	939
OLFM2	1243	515	827
COL5A3	5305	2030	2620
RDH8	511	1061	1415
C19orf66	5593	2152	3154
ANGPTL6	1195	1520	2339
PPAN-P2RY11	28	12	46
PPAN	10897	7123	8092
P2RY11	1395	5085	1346
EIF3G	6711	3916	7198
DNMT1	1219	990	1230
S1PR2	283	319	417
MRPL4	1457	1398	591
ICAM1	352	730	646
ICAM4	251	300	213
ICAM5	662	1164	1409
ZGLP1	4185	1827	2581
CTD-2369P2.10	3442	2887	2124
FDX2	1580	1783	2839
CTD-2369P2.12	5127	4495	4497
RAVER1	3959	3045	3850
ICAM3	5334	4776	8149
TYK2	4477	5232	7995
CDC37	1844	1508	457
PDE4A	2250	4448	2885
KEAP1	1211	734	429
S1PR5	3304	1729	2303
ATG4D	8781	20528	22226
KRI1	3022	1905	1586
CDKN2D	3166	843	3305
AP1M2	3399	1570	4418
SLC44A2	6410	5679	2941
ILF3	966	692	2324
QTRT1	433	562	557
DNM2	5597	4125	6904
TMED1	332	281	139
C19orf38	2357	2731	1600
CARM1	308	411	256
YIPF2	1118	862	1439
C19orf52	2643	7165	6964
SMARCA4	3250	3459	1888
LDLR	3633	11125	11344
SPC24	3555	5338	4405
KANK2	1550	2366	2274
DOCK6	8333	3252	4326
ANGPTL8	5901	3623	4474
TSPAN16	180	155	176
RAB3D	1056	1231	1195
TMEM205	3082	5825	6649
CCDC159	2005	4932	1364
PLPPR2	286	407	372
SWSAP1	3139	1494	1646
EPOR	581	369	364
RGL3	1174	1346	832
CCDC151	338	1044	1078
PRKCSH	508	669	618
ELAVL3	2050	4271	2016
CTC-398G3.6	7571	2042	3359
ZNF653	2995	2813	3371
ECSIT	2567	2693	1201
CNN1	3714	2113	1792
ELOF1	2471	1897	563
ZNF627	1148	1557	1703
ACP5	2229	1811	1376
ZNF823	1137	1133	1006
ZNF441	1479	1830	938
ZNF491	5843	6686	2457
ZNF440	2262	2462	4262
ZNF439	7785	7338	10055
ZNF69	1113	2348	2638
ZNF700	516	803	742
CTD-2006C1.13	1876	508	954
ZNF763	420	297	400
ZNF433	890	299	350
CTD-2006C1.10	1903	2290	1392
ZNF878	9062	7100	6787
ZNF844	231	115	334
ZNF788	3685	3679	2094
ZNF20	217	259	252
ZNF625-ZNF20	457	349	258
ZNF625	3617	1049	1001
ZNF136	12960	8899	10614
ZNF44	856	515	408
ZNF563	277	430	202
ZNF442	3771	2296	4769
CTD-3105H18.14	1416	432	535
ZNF799	2530	1286	2132
CTD-3105H18.16	3101	2064	1629
ZNF443	1467	694	1268
CTD-3105H18.18	487	422	198
ZNF709	575	327	301
CTD-2192J16.17	1376	1686	1782
ZNF564	1968	1917	2457
CTD-2192J16.20	2314	1592	1343
ZNF490	2173	1343	1495
ZNF791	4235	5563	4329
CTD-2192J16.22	8589	11767	8544
MAN2B1	3487	2209	2021
CTD-2192J16.24	4792	3222	6023
WDR83	5470	4481	5495
WDR83OS	524	655	947
DHPS	4513	1844	2026
FBXW9	788	712	293
TNPO2	6189	5097	3045
C19orf43	1734	1300	1788
ASNA1	75	14	35
BEST2	468	260	408
HOOK2	104	52	55
JUNB	8262	5334	5746
PRDX2	5443	6271	4571
RNASEH2A	10496	6950	6789
RTBDN	4247	4740	8411
MAST1	2120	1225	3062
DNASE2	4406	9426	3388
KLF1	4713	6446	3966
GCDH	707	1422	910
SYCE2	4142	12571	4360
FARSA	508	697	823
CALR	4860	4523	4706
RAD23A	81	124	52
GADD45GIP1	5496	4561	3258
DAND5	14029	7028	17241
NFIX	1826	2964	2260
LYL1	344	566	257
TRMT1	10312	2269	4905
NACC1	2235	7429	2362
STX10	757	1733	704
IER2	800	456	384
CACNA1A	7750	3694	10079
CCDC130	609	479	844
MRI1	1658	1422	2031
C19orf53	412	505	351
AC008686.1	1337	739	1129
ZSWIM4	2692	3376	2381
NANOS3	1095	1638	1055
C19orf57	618	1340	1096
CC2D1A	1315	1250	1151
PODNL1	1893	10426	5215
DCAF15	3302	2449	3053
RFX1	1838	714	4170
RLN3	927	795	724
IL27RA	13280	6898	9159
PALM3	1526	1040	582
MIR1199	3395	4310	1451
C19orf67	647	859	637
SAMD1	6997	5754	6379
PRKACA	11596	9457	9270
ASF1B	298	300	289
ADGRL1	1423	3623	2498
ADGRE5	7757	11247	7806
DDX39A	581	548	506
PKN1	2884	2238	4137
PTGER1	1898	3041	5145
GIPC1	2764	2496	1179
DNAJB1	549	753	280
TECR	1519	1374	1480
NDUFB7	4091	3143	7197
CLEC17A	2214	1555	3113
ADGRE3	1829	2644	2461
ZNF333	1647	681	1915
ADGRE2	1473	1788	773
OR7A5	1285	274	704
OR7C1	1762	1473	1481
OR7A10	670	2250	1321
OR7A17	426	497	845
OR7C2	9173	5199	10245
SLC1A6	950	389	580
CCDC105	281	250	262
CASP14	685	1093	566
OR1I1	99	143	163
SYDE1	1582	2070	2132
ILVBL	3702	3726	1739
NOTCH3	295	50	74
EPHX3	1624	714	813
BRD4	8061	4610	5694
AKAP8	56	78	80
AKAP8L	1194	3434	2730
WIZ	3323	1514	435
RASAL3	423	489	475
PGLYRP2	11655	10181	6671
CYP4F22	5328	4670	2738
CYP4F8	8468	11119	5486
CYP4F3	31	39	21
CYP4F12	5368	4018	3359
OR10H2	5836	2638	3166
OR10H3	184	173	251
OR10H5	568	2157	2293
OR10H1	4110	3917	3596
CYP4F2	2783	3556	1407
CYP4F11	1573	3646	6501
OR10H4	683	316	279
TPM4	8883	14081	11119
RAB8A	1030	866	3026
HSH2D	1135	1087	2193
CIB3	14673	17242	19110
FAM32A	2490	2290	4071
AP1M1	1970	1393	1135
KLF2	756	512	819
EPS15L1	850	730	1188
CALR3	1978	1412	2139
CTD-3222D19.2	1430	1002	1973
C19orf44	358	816	470
CHERP	1498	1116	724
SLC35E1	2319	1145	1751
MED26	326	900	617
CTC-429P9.4	1281	2499	2039
SMIM7	567	1334	2623
TMEM38A	1564	823	641
NWD1	1094	1577	2068
SIN3B	150	193	181
F2RL3	723	483	1486
CPAMD8	6830	4629	5715
HAUS8	559	764	1170
MYO9B	3380	3395	5589
USE1	453	76	354
OCEL1	3123	3892	2349
NR2F6	4350	3574	3373
AC010646.3	6439	4603	6088
USHBP1	5862	8566	5663
BABAM1	15395	9983	11249
CTD-2278I10.6	243	573	587
ANKLE1	1069	858	1387
ABHD8	1193	1267	484
MRPL34	1086	1007	1007
DDA1	252	79	134
ANO8	963	914	375
GTPBP3	294	255	174
PLVAP	1535	950	430
CTD-2521M24.13	321	157	352
BST2	2993	2971	1258
MVB12A	2252	3153	3791
TMEM221	159	170	228
CTD-2521M24.10	836	1790	163
NXNL1	239	546	749
SLC27A1	2144	1705	2184
PGLS	9670	5190	10147
FAM129C	6661	5706	6049
COLGALT1	5292	5822	2605
UNC13A	14862	7609	4765
MAP1S	9115	5230	4605
FCHO1	3006	3280	7708
B3GNT3	199	217	364
INSL3	4584	3990	6684
JAK3	582	426	307
RPL18A	3283	2620	2522
SLC5A5	2672	3682	1800
CCDC124	3980	2608	3152
KCNN1	2116	839	1061
ARRDC2	1212	1834	3636
IL12RB1	4128	3537	3003
MAST3	152	1689	1326
PIK3R2	701	646	395
AC007192.4	796	751	862
IFI30	748	1813	985
MPV17L2	8770	6645	6674
RAB3A	1914	781	877
PDE4C	244	384	345
KIAA1683	1479	619	1016
JUND	2574	956	2328
LSM4	59	95	23
PGPEP1	4225	8259	18490
GDF15	509	222	510
LRRC25	3096	5440	3774
SSBP4	3493	5566	1361
ISYNA1	81	120	60
ELL	8866	5093	6094
FKBP8	156	162	141
KXD1	21	41	42
UBA52	986	361	943
CRLF1	3235	3680	3348
C19orf60	1034	840	998
TMEM59L	2391	1807	3198
KLHL26	2213	2648	1905
CRTC1	44	46	57
COMP	2085	2125	828
UPF1	752	472	220
GDF1	101	95	27
CERS1	479	383	394
COPE	177	93	152
AC002985.3	5855	9553	5185
DDX49	6686	3772	8259
HOMER3	3988	3889	5430
SUGP2	7110	7163	6430
ARMC6	1272	1277	1427
SLC25A42	1000	656	498
TMEM161A	450	807	206
BORCS8-MEF2B	930	367	380
MEF2B	14	33	18
BORCS8	6208	5414	4636
RFXANK	2948	2914	1784
NR2C2AP	3862	3230	2480
NCAN	6931	5376	4951
HAPLN4	1405	3676	2818
TM6SF2	1955	2164	2195
SUGP1	440	955	346
MAU2	787	1020	885
GATAD2A	232	127	259
TSSK6	1462	2679	4515
NDUFA13	2125	2222	3618
CTC-260F20.3	13255	7363	7519
YJEFN3	14007	7192	12336
CILP2	15392	7529	5096
PBX4	2657	2508	2528
LPAR2	3143	4882	5068
GMIP	5964	10470	5206
ATP13A1	921	1232	1398
ZNF101	6769	3250	7423
ZNF14	523	455	147
ZNF506	1625	1071	2183
ZNF253	11964	6327	7038
ZNF93	370	394	308
ZNF682	3635	2507	820
ZNF90	1605	1407	2170
ZNF486	2925	2485	1223
ZNF737	10396	15816	6017
ZNF626	6179	6755	5586
ZNF66	1960	420	2502
ZNF85	5978	10406	3492
ZNF430	538	707	903
ZNF714	3030	1509	2143
ZNF431	264	380	159
ZNF708	326	793	478
ZNF738	1249	1837	800
ZNF493	4137	2253	2286
CTD-2561J22.3	3660	3201	5478
ZNF429	2438	2396	3378
ZNF100	992	1820	791
ZNF43	8987	8114	10279
ZNF208	1631	1207	1117
ZNF257	1485	943	2430
ZNF676	9842	7794	3565
ZNF729	1256	528	697
ZNF98	2606	6292	4923
ZNF492	321	499	369
ZNF99	490	343	833
ZNF728	281	389	829
ZNF730	520	355	330
ZNF724P	2578	4404	2390
RP11-15H20.8	15485	18411	28684
ZNF91	957	204	928
ZNF675	1719	1352	266
ZNF681	3962	4006	3837
ZNF726	1096	4007	2538
ZNF254	617	531	812
UQCRFS1	7076	6674	7122
VSTM2B	538	293	388
POP4	2277	5703	6210
PLEKHF1	4118	5544	8235
C19orf12	15457	9731	12847
CCNE1	1102	3731	3589
URI1	2192	1125	2194
ZNF536	8175	3444	10235
TSHZ3	2315	2663	1575
ZNF507	2090	3064	2495
DPY19L3	5808	6547	3658
PDCD5	3359	1746	3527
ANKRD27	3668	11948	9377
RGS9BP	2094	3358	2806
NUDT19	3355	3013	5171
TDRD12	1481	2823	2547
SLC7A9	43	52	76
CEP89	14023	12266	3295
FAAP24	3966	2961	1913
RHPN2	908	888	648
GPATCH1	2841	1490	1718
WDR88	2266	2452	1968
LRP3	1450	1323	2030
SLC7A10	7281	2278	9008
CEBPA	876	679	549
CEBPG	5433	2540	5322
PEPD	4487	6154	3240
CHST8	608	271	726
KCTD15	2193	1422	1620
LSM14A	128	242	199
KIAA0355	3770	3599	2609
GPI	914	1021	1866
RP11-618P17.4	2790	3407	3588
PDCD2L	346	394	374
UBA2	1459	903	752
WTIP	19367	6668	16615
SCGB2B2	128	208	103
ZNF302	285	535	335
ZNF181	6765	4102	2982
ZNF599	799	433	936
ZNF30	636	188	1258
ZNF792	3682	3444	4475
GRAMD1A	2795	2031	3004
SCN1B	9032	8746	8759
HPN	1096	546	762
FXYD3	1727	5686	2049
LGI4	208	93	150
FXYD1	5232	5390	5706
FXYD7	5045	4944	6143
FXYD5	1098	521	503
FAM187B	639	682	545
LSR	5442	3645	5996
USF2	11712	11669	12231
