#gene	sample1	sample2	sample3	sample7	sample8	sample9
ZNF568	4547	6631	6284	8253	6020	6668
ZNF420	355	290	184	455	414	335
CTC-454I21.3	232	326	219	698	600	392
ZNF585A	409	1795	1115	1746	1303	1534
ZNF585B	891	1399	1933	3046	2243	5688
ZNF383	3200	6354	5200	11275	7495	5816
HKR1	748	424	421	280	384	676
ZNF527	88	61	101	63	71	111
ZNF569	156	338	137	252	252	116
ZNF570	294	394	381	652	513	362
ZNF793	766	1688	2446	1613	1545	2029
ZNF540	3372	2895	1810	2950	3699	3680
ZNF571	2079	2921	3481	2682	2416	4455
ZFP30	658	694	1662	439	686	894
ZNF781	1914	1120	1766	601	1377	1318
CTD-2528L19.4	4119	7790	2204	6403	7626	7291
ZNF607	981	2201	1267	1921	1690	2387
ZNF573	2428	1698	868	3933	2128	4192
WDR87	1010	3619	2244	4711	3551	1874
SIPA1L3	304	350	107	231	441	218
DPF1	479	401	702	854	214	623
SPINT2	128	164	332	516	313	222
PPP1R14A	5992	4382	1828	3961	4347	2864
CTB-102L5.4	694	515	1324	1369	2039	686
C19orf33	9027	9628	5523	6417	5821	9714
YIF1B	4733	4969	4854	3576	3988	6087
KCNK6	257	526	110	443	513	533
CATSPERG	1584	2877	1095	2028	1167	2167
PSMD8	5461	4426	4196	5088	4170	3791
GGN	3150	3455	1877	4284	2519	2647
SPRED3	1327	2591	3518	8915	7896	4605
FAM98C	1639	473	746	504	1343	543
RASGRP4	2744	4502	4690	5404	2406	5086
RYR1	4639	3150	4260	2579	2068	2627
MAP4K1	6517	2225	6771	4618	4217	3961
EIF3K	1065	1070	1238	2108	1446	893
ACTN4	6127	5031	3390	3338	5203	4398
CAPN12	2818	2342	1010	2362	3503	2594
LGALS7	4981	6312	6155	7105	12443	8955
LGALS7B	3321	3158	3668	2775	4992	3405
LGALS4	783	1123	384	887	434	1289
ECH1	2824	1809	941	2996	5308	2760
AC104534.3	1055	221	820	1635	1443	649
HNRNPL	2222	3488	4813	4569	7201	5380
RINL	1809	2064	6264	3361	2229	4251
SIRT2	117	111	137	116	136	268
NFKBIB	3403	6075	6625	6803	4319	9740
CCER2	1827	2047	2320	3650	1900	2574
SARS2	2362	1575	1994	2530	1406	2389
CTC-360G5.8	11	39	27	18	31	23
MRPS12	1251	963	2093	1311	1752	752
FBXO17	848	636	391	979	876	920
FBXO27	1098	3255	2071	4310	4491	3762
ACP7	11871	5097	11304	14663	8408	7266
PAK4	442	323	604	317	948	1563
NCCRP1	1730	2692	1636	1264	651	830
SYCN	2675	5372	2326	5294	3290	2859
IFNL3	1540	1306	1204	2065	788	1173
IFNL2	509	396	183	593	668	603
IFNL1	980	325	1699	2003	4624	2278
LRFN1	208	248	211	280	164	335
GMFG	4088	5905	3248	5678	13006	6176
SAMD4B	992	2392	1790	586	899	3473
PAF1	4721	5218	6168	5401	10099	8509
MED29	259	325	250	305	457	414
ZFP36	516	670	200	291	145	528
PLEKHG2	5510	4909	5298	10160	4538	11341
RPS16	4	1	2	1	2	3
SUPT5H	139	209	208	162	401	260
TIMM50	7	6	3	0	1	6
DLL3	1196	1036	1352	1159	1329	1022
SELV	2231	1529	1529	1562	939	1769
EID2B	168	271	198	255	352	465
EID2	2424	2656	3366	2316	1740	2043
LGALS13	463	522	437	503	319	508
LGALS16	236	144	125	299	218	297
LGALS14	3061	3832	6169	6000	4945	3126
CLC	1273	1021	2407	4093	2431	2182
LEUTX	1115	1115	1435	1500	4429	1823
DYRK1B	1110	1260	1399	2054	4001	2535
FBL	237	235	69	185	228	371
FCGBP	1328	1892	677	2385	1507	1460
PSMC4	3786	1388	845	921	4625	1391
ZNF546	870	356	491	662	364	763
ZNF780B	4285	3067	6608	4684	13355	9235
ZNF780A	938	1090	1310	1260	836	1506
MAP3K10	1384	393	1280	550	576	447
TTC9B	357	288	328	261	800	113
CNTD2	2464	1176	807	1957	2301	1965
AKT2	1374	1742	725	1338	1577	1295
C19orf47	4050	3268	2817	1881	2219	3074
PLD3	2152	1533	1919	1749	4395	1587
HIPK4	56	29	32	39	58	26
PRX	2864	1887	3453	2984	3730	3489
SERTAD1	225	118	187	379	107	188
SERTAD3	3468	4064	2191	4418	2990	3146
BLVRB	3085	1847	1139	2383	1161	2924
SPTBN4	4740	6035	4844	4482	5208	5174
SHKBP1	1396	2640	2614	5631	3920	2736
LTBP4	341	1007	667	784	1033	812
AC010412.1	2601	4997	2267	2339	3157	1318
NUMBL	128	116	83	107	185	85
ADCK4	1321	1860	2077	3115	1224	1509
ITPKC	2710	2542	4364	2489	5490	3551
C19orf54	1300	1856	2830	1237	3650	1831
SNRPA	1492	916	323	845	725	701
MIA-RAB4B	62	129	54	100	116	98
MIA	800	1826	1168	1465	1571	811
RAB4B	857	670	916	603	1022	278
RAB4B-EGLN2	1060	835	838	597	819	1397
EGLN2	5601	3970	2049	3673	1811	5548
CTC-490E21.12	1949	1167	2297	1638	1785	1414
CYP2A6	2356	3865	2332	1648	2577	3625
CYP2A7	284	1348	1701	827	1020	3041
CYP2B6	79	235	349	110	198	456
CYP2A13	1353	709	951	999	982	1046
CYP2F1	819	1090	1344	857	132	543
CYP2S1	961	508	927	1441	1256	555
AXL	2182	2102	1692	872	2027	3282
HNRNPUL1	100	129	140	139	215	160
TGFB1	1260	1161	943	1306	764	1520
CCDC97	181	203	134	106	161	121
CTC-435M10.3	538	754	189	263	517	681
TMEM91	3229	2677	3349	1889	4163	1620
B9D2	293	451	708	1244	781	412
EXOSC5	1226	950	516	859	538	546
BCKDHA	5009	5060	4866	8655	3169	7805
B3GNT8	394	1161	1508	1908	858	1894
ATP5SL	923	1072	262	904	750	1127
ERICH4	1400	688	215	1519	1598	1323
CEACAM21	24	57	54	80	78	53
CEACAM4	714	556	1060	844	1343	935
CEACAM7	502	593	587	238	842	723
CEACAM5	2284	5781	5924	8264	8152	10699
AC011513.3	638	825	1002	1424	515	636
CEACAM6	708	530	277	2456	867	684
CEACAM3	4729	3388	1542	5908	7464	3837
LYPD4	1826	932	1824	1329	3853	728
DMRTC2	1511	643	425	2382	1321	1655
RPS19	5262	5809	7265	8777	2207	7653
CD79A	751	787	719	877	989	312
ARHGEF1	322	370	580	1048	1253	1003
RABAC1	229	102	316	517	117	226
ATP1A3	668	314	575	592	444	1089
GRIK5	2828	4739	2559	4193	9369	9340
ZNF574	2471	3420	1823	5484	5639	4514
POU2F2	1752	2000	955	2251	518	1771
DEDD2	1221	833	395	828	830	271
ZNF526	880	1222	1465	1420	1159	2081
GSK3A	4736	1697	4514	3606	4346	3160
AC006486.9	5077	5869	3761	4624	5931	4216
ERF	3378	1629	1554	1218	2585	2225
CIC	2573	2283	4063	5830	5259	3140
PAFAH1B3	4080	2363	2994	6222	3319	3620
PRR19	250	131	384	447	264	375
TMEM145	1996	2823	3574	4246	3195	2283
MEGF8	4560	1773	3242	2280	3942	3308
CNFN	1433	492	780	2129	1269	1655
LIPE	2210	895	1642	1736	1425	921
CXCL17	2074	1391	2756	3599	1444	2831
CEACAM1	2201	1187	3292	2271	2558	1761
CEACAM8	4432	21514	5865	15247	16265	13523
PSG3	1511	6199	4157	3725	7285	7199
PSG8	716	627	1190	416	1213	805
PSG1	2544	2483	4058	4012	2570	4117
PSG6	311	449	447	1147	1420	1356
PSG7	769	1172	1431	2792	4070	1215
PSG11	3417	4635	2343	5410	1985	3001
PSG2	2624	4290	1030	1696	3305	3306
PSG5	641	502	658	393	271	730
PSG4	6141	7381	2505	13714	7839	11474
PSG9	4482	6239	3944	3079	5075	7686
CD177	301	390	234	695	370	172
TEX101	1967	3856	4429	9899	5784	2549
LYPD3	1500	1153	2397	1254	1366	1902
PHLDB3	5174	2136	2289	5378	5736	5475
ETHE1	883	862	1299	748	998	1600
ZNF575	3564	1127	792	3810	2308	6187
XRCC1	408	596	646	429	594	746
L34079.2	464	873	629	1723	769	763
PINLYP	2848	3469	3905	3519	4002	4940
IRGQ	282	284	614	395	974	520
ZNF576	360	500	581	467	601	606
SRRM5	1055	2465	1205	2361	4604	1952
ZNF428	629	2043	661	2325	1454	2128
CADM4	9548	6397	4799	4594	5332	5452
PLAUR	123	232	95	116	220	166
IRGC	1765	3210	5690	6534	4265	12186
SMG9	5039	2737	5403	7799	3384	3539
KCNN4	684	1252	1189	1552	831	740
LYPD5	1822	1240	1203	1998	1634	994
ZNF283	5825	3893	3220	11425	3261	5052
ZNF404	771	876	1489	1565	802	567
ZNF45	696	892	1299	795	3261	2271
ZNF221	10005	5467	10786	12080	14459	17665
ZNF155	660	1403	1534	994	712	2092
ZNF230	1551	1063	2122	4278	2446	1906
ZNF222	2130	4543	2375	3726	2958	5095
AC084219.2	12374	12936	1940	8354	14959	11783
ZNF223	314	1146	235	1533	1152	503
ZNF284	1296	1160	1020	1268	1296	2340
ZNF224	6917	4687	3168	11969	8509	9390
ZNF225	2792	3210	3313	4667	7827	4509
ZNF234	471	674	289	831	860	407
ZNF226	642	519	1314	1058	747	882
ZNF227	3026	2005	1165	3334	3252	2411
ZNF235	1480	1539	2192	4166	2697	936
ZNF233	1986	1786	1717	2054	2448	3558
ZNF112	1079	1043	1712	1605	1587	2412
CTC-512J12.6	85	169	254	228	168	132
ZNF285	1791	4090	3073	1995	1051	2343
ZNF229	116	159	180	254	505	239
ZNF180	1042	2922	3048	1868	2393	2291
CEACAM20	2775	4107	2956	5496	3239	2503
IGSF23	77	36	101	172	77	154
PVR	2035	805	902	2217	1519	1354
CEACAM19	3534	3283	4026	8274	4338	6419
CEACAM16	7341	3764	8516	9484	9947	4889
BCL3	1717	820	1603	994	1173	2273
CBLC	1424	1241	992	1295	1372	1113
BCAM	278	281	196	172	262	304
NECTIN2	2030	2419	1348	4780	1546	3296
TOMM40	3885	4186	3169	5370	5668	3273
APOE	1042	449	465	460	1094	1330
APOC1	308	172	309	364	136	857
APOC4	1767	1381	1165	1762	1373	1376
APOC4-APOC2	263	188	237	275	247	194
APOC2	1061	1127	1493	1669	1095	2499
CLPTM1	107	61	74	160	147	135
RELB	1257	1092	1269	1157	2408	2427
CLASRP	347	734	1140	279	808	1205
ZNF296	3643	4888	2426	1551	4728	1515
GEMIN7	466	194	527	375	266	960
MARK4	1658	2796	1312	5573	3477	1386
PPP1R37	4956	2673	3867	4938	2659	5033
NKPD1	1675	2231	1724	2397	2255	1889
TRAPPC6A	1788	3261	1434	1529	1487	1846
BLOC1S3	5374	2349	5726	2950	5133	6538
AC005779.2	648	303	467	499	772	584
EXOC3L2	441	246	177	284	444	592
CKM	280	169	389	217	561	388
KLC3	3888	1423	5609	4136	1738	6374
ERCC2	1016	580	481	1226	771	1184
PPP1R13L	7833	6760	2923	3363	3562	5368
CD3EAP	396	447	205	165	308	357
ERCC1	1006	1824	551	1633	1889	1892
FOSB	317	315	244	273	344	309
RTN2	3104	2235	7333	3133	4635	3149
PPM1N	68	118	76	170	96	168
VASP	2923	6756	3169	3878	5689	7917
OPA3	100	91	145	138	205	250
GPR4	5487	4925	10839	15240	3335	8194
EML2	1362	2931	1254	2663	2958	2392
GIPR	999	1049	1678	1269	1356	1362
SNRPD2	1045	1058	1489	1200	1682	1638
QPCTL	1665	1195	708	704	1580	1244
FBXO46	832	1261	2603	1558	852	1377
BHMG1	618	2382	1398	6144	4790	4447
SIX5	610	183	348	805	789	864
DMPK	99	196	273	117	273	200
AC011530.4	743	695	421	594	284	450
DMWD	6619	5440	7565	4611	9655	8258
RSPH6A	17	19	25	17	21	20
SYMPK	2673	6494	4414	12790	5086	6973
FOXA3	5350	2771	1988	7625	7977	4750
IRF2BP1	1715	1177	2107	2224	3877	2525
MYPOP	2379	3291	2947	2133	3298	5088
NANOS2	95	96	135	174	157	129
NOVA2	1330	180	774	663	901	738
CCDC61	2607	2153	3362	1577	2538	3400
PGLYRP1	916	1157	1964	2942	1598	3836
IGFL4	2376	2153	3349	4278	2417	3776
IGFL3	3272	1871	3850	3541	5183	2302
IGFL2	3215	2450	6774	4321	2230	1585
IGFL1	7932	15431	5663	12109	8193	9305
HIF3A	2223	1690	1599	1439	1704	807
PPP5C	3037	5159	6321	4125	6007	3548
CCDC8	1098	1506	311	1464	903	1154
LLNLF-187D8.1	98	38	119	170	95	229
PNMAL1	6008	4741	7279	5976	6852	3655
PPP5D1	2352	3936	4456	4550	5111	8549
PNMAL2	3366	1500	2693	2036	2911	2635
CALM3	1891	1810	1183	1725	1407	2757
PTGIR	6855	21629	21732	13420	31547	17281
GNG8	6937	9498	10802	10048	6332	11117
DACT3	3880	9756	2211	3354	7486	7815
PRKD2	2141	2694	2820	5583	5632	1537
STRN4	2825	4291	4520	3123	3341	4431
FKRP	19081	12660	12555	22355	10974	11547
SLC1A5	1021	726	1096	3252	2225	1113
AC008622.1	3849	1345	2475	2661	3299	2720
AP2S1	1590	4939	4191	3331	3889	4326
ARHGAP35	1312	529	793	818	552	1636
NPAS1	4786	4064	4647	4651	4056	15330
TMEM160	2947	951	2191	4179	4551	3357
ZC3H4	407	336	333	537	290	266
SAE1	714	589	1586	1540	989	1015
BBC3	1260	1194	1080	2807	1982	2241
CCDC9	838	465	1127	1155	1305	2104
INAFM1	1591	3529	3038	2455	577	3986
C5AR1	2663	2762	1422	2400	2723	4520
C5AR2	1075	2024	325	815	1626	995
DHX34	88	49	111	146	97	51
MEIS3	124	185	613	479	337	319
SLC8A2	740	2057	2011	1040	4468	3057
KPTN	4759	2275	3840	4204	2964	4266
NAPA	6171	3542	3849	6510	5085	7007
ZNF541	6346	3432	5543	13489	6543	10194
GLTSCR1	2634	3091	3759	3930	2192	4283
EHD2	460	245	498	1995	1386	366
GLTSCR2	1380	714	1071	697	361	2055
SEPW1	10863	13437	3680	12612	7110	7253
TPRX1	1229	1060	1337	3474	1974	2173
CRX	2033	3746	3194	994	3656	2226
SULT2A1	561	355	294	522	591	399
BSPH1	347	339	550	498	572	223
ELSPBP1	110	248	113	112	130	170
CABP5	471	434	491	547	530	701
PLA2G4C	2929	3493	5137	3998	2728	3200
LIG1	10065	12933	13506	16078	19356	24833
C19orf68	1180	1183	1353	1927	1522	3422
ZNF114	758	534	426	1359	1739	1267
CARD8	6067	3712	4928	2620	4627	4757
CCDC114	352	512	362	493	405	1378
EMP3	932	705	959	720	1070	1083
TMEM143	1535	2196	3480	1314	2041	2142
SYNGR4	4879	5305	6189	2231	4786	7443
KDELR1	1946	3842	2192	4290	5287	4099
GRIN2D	991	278	354	1074	1576	782
GRWD1	139	200	255	263	169	250
KCNJ14	1231	708	1210	424	1258	699
CTC-273B12.7	3248	2902	3736	2581	3699	4313
CYTH2	1549	1145	1573	2773	2606	2385
LMTK3	588	608	271	580	959	274
SULT2B1	539	1695	3513	2941	3268	3072
FAM83E	2698	2998	1869	2071	1755	4280
SPACA4	1789	1905	2870	3984	2113	2191
RPL18	1314	1766	960	1436	2543	2552
SPHK2	1953	1758	2817	3797	2108	2577
DBP	768	2751	2202	1021	2406	2264
CA11	7585	2242	5057	6314	5929	7440
NTN5	2188	1539	1879	1297	1370	1895
FUT2	5812	1808	6189	5675	5809	5775
MAMSTR	1773	1421	1285	2873	3313	1522
RASIP1	1023	1089	2359	2598	3827	1722
IZUMO1	4789	1995	2607	4310	7012	10034
FUT1	959	1416	4230	3579	3670	4362
FGF21	274	249	303	412	174	437
BCAT2	1642	2329	1554	1404	1314	1756
HSD17B14	6070	4311	4261	4296	7400	5402
PLEKHA4	7557	7395	3955	5884	9090	5564
PPP1R15A	450	1161	722	670	1954	1239
TULP2	1891	4891	1947	4210	3909	3556
NUCB1	1905	1563	2935	4768	4438	2761
DHDH	10105	5711	9037	10679	14299	11777
BAX	197	137	112	241	518	532
FTL	3194	6612	3621	5070	4807	2671
GYS1	717	1802	1234	1906	965	2065
RUVBL2	1778	1654	1415	1631	2135	869
LHB	2758	2093	4079	4591	2672	2965
CTB-60B18.10	5641	4457	2758	5186	4699	3392
CGB3	2453	2263	827	1778	2347	1652
CTB-60B18.6	1684	2888	2457	6889	1587	3064
CGB2	2764	1787	4786	5097	3153	5855
CGB1	3349	2103	1890	1152	3334	3606
CGB5	3539	2464	1597	2316	1841	2262
CGB8	2238	3873	3139	5651	2500	4673
CGB7	1114	1813	3032	2229	1394	2841
CTB-60B18.23	1094	811	1531	3565	940	1118
NTF4	303	232	138	658	514	550
KCNA7	199	137	197	104	449	232
SNRNP70	2078	1942	1292	2093	2691	2618
LIN7B	2124	1336	4209	2899	4851	2585
C19orf73	874	419	629	394	1186	982
PPFIA3	7476	6387	6139	13257	7790	10414
HRC	1821	2283	3092	1891	2722	2417
TRPM4	1593	1023	2583	4147	2285	2804
SLC6A16	5214	1593	2948	2123	3275	3437
CD37	3436	3674	2242	2567	3341	4389
TEAD2	1615	2008	1731	2768	1382	2073
DKKL1	1052	880	959	774	652	456
CCDC155	773	677	465	443	960	545
PTH2	2382	1674	1999	2644	1111	944
GFY	84	98	195	104	356	241
SLC17A7	8761	8471	8125	9427	10524	11793
PIH1D1	16161	14756	7103	13144	25870	15108
ALDH16A1	3021	2004	2580	1578	3085	2434
CTD-3148I10.9	319	558	577	943	814	673
FLT3LG	2627	5086	5095	1875	5486	4920
RPL13A	3007	3786	3192	2319	4320	1522
RPS11	3525	7582	6138	4230	5566	8546
FCGRT	1052	2145	790	1557	744	2099
RCN3	1227	1978	906	2206	1605	2464
NOSIP	1278	2878	1746	6043	2474	1940
PRRG2	454	276	508	466	353	467
PRR12	1743	2099	2003	2534	2735	1362
RRAS	322	557	837	688	1143	825
SCAF1	609	1554	2282	683	2184	3011
IRF3	3672	4599	1965	4433	4575	4431
BCL2L12	1032	1833	982	967	1286	2181
PRMT1	4484	2125	3282	5191	3012	3197
ADM5	1416	738	1412	1746	1349	1411
CPT1C	2753	2006	1851	3009	4463	3565
TSKS	5575	2721	3138	3955	2831	2788
AP2A1	3367	1861	1858	1542	1168	3254
FUZ	342	179	531	633	297	500
MED25	4400	5166	5676	5847	9838	8255
PTOV1	3869	4316	3629	4833	6192	4352
PNKP	129	192	235	194	271	187
AKT1S1	1195	882	529	2734	1175	2013
TBC1D17	313	224	137	152	125	285
IL4I1	523	172	322	343	364	208
NUP62	247	116	124	270	175	225
CTC-326K19.6	936	1646	2465	2781	1684	3229
ATF5	1450	1841	1915	1158	3102	2331
SIGLEC11	1555	1679	592	1672	1909	1208
VRK3	578	322	267	768	334	932
ZNF473	2314	2364	1726	3844	2076	1564
IZUMO2	6831	3315	4868	7181	5283	10796
MYH14	6001	2519	2578	2725	4013	4470
KCNC3	9397	13172	8183	11909	6855	7875
NR1H2	14679	9753	19853	13286	14352	7335
NAPSA	4403	5668	3681	4191	6865	3588
POLD1	1041	1040	2056	1443	1363	2750
CTD-2545M3.6	4289	687	2275	2391	3740	2131
SPIB	639	393	604	383	556	648
MYBPC2	60	78	169	149	159	106
FAM71E1	5975	4282	1920	4114	8775	3109
EMC10	299	532	480	304	555	341
JOSD2	7339	4913	2606	2110	4700	2659
ASPDH	1276	2138	1372	1516	2638	2895
LRRC4B	471	735	738	1116	1013	1490
SYT3	769	1080	1343	1651	1637	1296
C19orf81	2505	4295	4089	2598	4568	3291
SHANK1	690	343	972	582	723	515
CLEC11A	3069	7573	8886	3067	2274	6914
GPR32	290	171	127	181	201	209
CTD-2568A17.1	439	691	399	559	832	841
ACPT	10116	7566	7772	10533	4626	14663
C19orf48	315	299	280	346	189	343
KLK1	4640	2572	1863	5716	4225	3949
KLK15	604	286	278	349	679	298
KLK3	2031	895	1290	1503	713	1400
KLK2	544	730	583	657	359	756
KLK4	2096	2244	1500	999	2732	2270
KLK5	2356	1835	2064	2214	2236	2768
KLK6	490	602	1103	816	509	1047
KLK7	1699	3580	1642	3609	1384	2455
KLK8	202	138	244	223	160	310
CTC-518B2.8	1784	1989	3894	2997	2324	2308
KLK9	60	99	55	63	72	22
KLK10	1870	1702	1168	1496	1351	1643
KLK11	4124	3843	1959	2197	2591	5026
KLK12	1230	1558	464	2596	1465	1577
KLK13	7251	5592	3570	3987	6691	8618
KLK14	293	283	305	262	189	156
CTU1	776	1271	752	1350	1156	1099
SIGLEC9	3061	2543	3951	5320	6961	2268
SIGLEC7	678	322	413	335	123	383
CD33	1517	475	589	1442	1044	1025
SIGLECL1	1730	2297	1056	5018	2272	3630
IGLON5	143	254	181	353	174	131
VSIG10L	72	100	320	146	296	136
ETFB	2460	1471	3248	1783	4589	5227
CTD-2616J11.11	4578	3010	2166	2109	5307	1472
CLDND2	7261	5477	6145	1801	4406	5752
NKG7	3915	1587	2896	1504	2502	631
LIM2	301	425	88	628	572	577
C19orf84	786	1321	1249	912	1112	719
SIGLEC10	8527	28016	20406	13351	21774	24414
SIGLEC8	3148	1995	2484	4624	4117	1136
CEACAM18	2341	1528	3749	1303	3519	2337
SIGLEC12	4913	2406	3482	6244	5016	2648
SIGLEC6	2734	3552	801	2805	3033	3135
ZNF175	5033	6515	6752	7272	10781	6899
SIGLEC5	71	24	33	33	60	77
AC018755.18	125	194	186	247	174	246
SIGLEC14	9038	4702	4192	4841	4805	6029
SPACA6	790	563	1184	1920	716	755
HAS1	3993	7498	8650	6692	7709	7124
FPR1	530	943	709	475	330	394
FPR2	1724	2217	5922	3874	5732	8676
FPR3	482	320	880	368	799	323
ZNF577	659	575	778	842	1306	429
AC074141.1	1896	3094	2508	3635	5500	3719
ZNF649	5710	3232	3731	5826	4696	4634
ZNF613	5362	9155	6904	4476	5236	5687
ZNF350	733	770	245	771	868	791
ZNF615	4249	1662	2788	1719	3605	2663
ZNF614	4552	3730	501	3302	3633	3318
ZNF432	331	348	208	196	287	177
ZNF841	5345	3051	4613	5998	1059	2568
ZNF616	10822	4591	17981	11387	15996	11794
ZNF836	130	184	365	421	469	621
PPP2R1A	374	972	2021	1624	916	2469
ZNF766	7759	2384	2897	8259	3472	5894
ZNF480	229	231	128	151	150	142
ZNF610	182	204	297	415	231	189
ZNF880	4018	8334	7044	8547	11357	17597
ZNF528	15042	14952	4879	5354	11762	4505
ZNF534	2289	802	1429	1456	1613	2297
ZNF578	106	192	95	184	212	167
ZNF808	8807	8043	10813	9436	6716	6925
ZNF701	3232	4867	2222	3198	2390	3423
ZNF83	1780	3274	4900	4626	5649	5433
ZNF611	3411	3302	5829	3970	2194	3394
ZNF600	6047	5162	2840	5406	4393	2340
ZNF28	960	1765	1339	723	1013	983
ZNF468	803	395	339	607	377	567
ZNF320	4536	5288	6252	8753	8061	3657
CTD-2331H12.8	1484	1745	2737	2907	914	2088
ZNF816-ZNF321P	2623	3973	3391	10297	2750	5937
ZNF816	5782	3296	11110	5073	3036	8049
ERVV-1	3509	3760	2478	3277	3218	3112
ERVV-2	283	313	358	501	721	239
ZNF160	1418	2847	1424	1890	1856	2452
ZNF415	1610	2301	5257	2801	3147	3293
ZNF347	790	1346	707	1319	1162	980
ZNF665	67	147	120	153	157	211
ZNF677	1074	2305	1370	627	359	2908
VN1R2	157	321	172	219	284	213
VN1R4	6458	1708	5454	6230	5879	4675
BIRC8	404	743	631	787	1025	818
ZNF525	457	548	609	650	357	761
ZNF845	450	2271	1422	1624	908	668
ZNF765	1013	2376	1730	1437	1908	2284
ZNF761	2123	2274	1817	2097	2305	3642
ZNF813	200	348	190	312	322	235
ZNF331	1002	2041	1276	1381	2426	1842
DPRX	673	757	333	635	457	149
NLRP12	1572	1942	2461	1402	1207	1717
MYADM	356	187	124	127	384	430
PRKCG	2481	643	3133	3462	2304	1955
CACNG7	16955	11112	8703	12259	4588	8589
CACNG8	4080	2436	2575	4023	1510	2035
CACNG6	4302	3044	5206	4711	4768	7441
VSTM1	4332	928	2061	4475	1593	1450
TARM1	695	678	516	1930	1256	1174
OSCAR	130	161	114	277	307	162
NDUFA3	1509	2917	2470	4083	2039	2396
TFPT	2546	1927	1528	2968	4502	3172
PRPF31	5375	3127	2849	4249	5591	4083
CNOT3	2762	7328	4302	3390	3694	6671
LENG1	148	260	305	273	232	349
TMC4	3395	2517	3234	4543	7063	5956
MBOAT7	1189	1310	2549	1011	1295	1052
TSEN34	86	120	66	132	121	137
RPS9	5170	2344	6565	7501	5302	6864
LILRB3	535	781	626	671	294	443
LILRA6	3213	3835	4668	1773	4930	5276
LILRB5	162	453	486	436	496	518
LILRB2	1199	657	1429	1414	2008	1117
LILRA5	4597	9816	6142	6127	3912	7908
LILRA4	1800	1436	1099	1207	458	717
LAIR1	1059	403	955	1094	827	1645
TTYH1	4603	2292	2294	3865	5165	3815
LENG8	537	646	317	965	857	1167
LENG9	1369	620	784	721	1384	642
CDC42EP5	913	604	472	1236	897	493
LAIR2	493	417	605	277	733	318
KIR3DX1	68	167	143	366	460	321
LILRA2	1563	3098	1433	1456	3423	3177
LILRA1	720	2329	645	2689	1133	923
LILRB1	1519	1440	4264	4284	1929	2040
LILRB4	2025	2668	2412	3533	4187	4084
KIR3DL3	129	64	328	257	139	330
KIR2DL3	5201	8293	2640	2692	6845	2116
KIR2DL1	2697	2581	5567	2466	3699	3556
KIR2DL4	13502	18490	13656	14889	36110	19643
KIR3DL1	557	607	323	737	661	399
KIR3DL2	3691	3292	2587	3606	4199	2408
FCAR	655	2054	1389	1292	1101	1068
NCR1	1944	469	604	1684	2337	745
NLRP7	3287	5636	2897	5159	2455	6191
NLRP2	541	988	1184	1171	378	766
GP6	3910	4496	7763	6053	7041	11165
RDH13	1604	3697	2548	1947	4104	4289
EPS8L1	852	953	2103	871	3379	442
PPP1R12C	2210	2509	665	1679	1604	5003
TNNT1	5307	6689	8352	7315	4121	5982
TNNI3	2722	2417	2404	2414	3915	3448
CTD-2587H24.4	154	141	340	122	167	168
DNAAF3	4582	3462	5720	4370	12305	8704
SYT5	2405	1082	1634	2299	1566	822
PTPRH	761	1080	2388	1527	883	1639
TMEM86B	45	102	122	169	98	100
PPP6R1	824	537	908	304	715	703
HSPBP1	4211	4429	6723	4051	11970	4075
BRSK1	315	410	331	786	373	1017
TMEM150B	2528	738	2493	984	3573	2348
KMT5C	1212	2077	2050	2279	1920	2758
COX6B2	3396	4280	5340	6645	6101	5406
CTD-2105E13.6	1164	1328	560	918	1326	1261
FAM71E2	4123	2536	1590	2530	3229	1845
IL11	3734	1468	3163	4646	3146	4843
TMEM190	4671	4270	3073	5837	6307	5936
TMEM238	2710	2993	1372	1900	1910	2206
RPL28	11525	11826	13404	14095	12871	6677
UBE2S	2763	5942	4106	3400	4061	5730
SHISA7	91	33	37	60	90	110
ISOC2	5910	3713	5079	3635	11226	6303
CTD-2537I9.19	1436	1458	998	3313	1583	1031
ZNF628	640	584	488	315	650	676
NAT14	1458	822	850	721	2566	1476
SSC5D	1501	1940	1600	2715	1756	2691
SBK2	1437	1310	2678	3799	2061	2458
SBK3	3531	3505	2823	1204	2765	2776
ZNF579	549	99	187	348	594	1070
FIZ1	129	193	188	125	84	92
ZNF524	802	1201	910	1278	1393	1040
ZNF865	6688	19297	15855	10816	4807	4256
ZNF784	589	629	458	695	779	450
ZNF580	372	320	340	397	611	377
ZNF581	1028	2053	1537	2258	1849	1651
CCDC106	147	222	333	272	284	275
U2AF2	1708	2220	1280	756	1178	1837
EPN1	6189	6019	6276	6216	4207	3054
NLRP9	2720	4011	2835	2159	5615	2848
RFPL4A	7232	10097	3779	4871	5523	7954
RFPL4AL1	3010	3968	770	6382	4209	4807
NLRP11	1178	506	953	1543	1223	1322
NLRP4	1444	743	2886	5011	1245	3494
NLRP13	2017	873	1526	2088	2815	2473
NLRP8	1167	1807	2283	3555	3665	2183
NLRP5	695	758	398	1204	1869	2603
ZNF787	1328	937	796	1102	1514	1544
ZNF444	2225	1331	4673	2068	2524	3914
GALP	2674	3493	2343	5585	3418	2643
ZSCAN5B	1868	1804	3089	4341	3436	3627
ZSCAN5CP	76	98	34	147	123	171
ZSCAN5A	4762	4095	2517	5170	6586	4238
