#gene	sample1	sample2	sample3
ZNF254	351	133	566
UQCRFS1	3445	3631	2177
VSTM2B	434	293	508
POP4	3047	3885	4145
PLEKHF1	2234	11782	9711
C19orf12	2615	5179	7061
CCNE1	2622	3316	3413
URI1	1917	1553	1031
ZNF536	9217	5527	8220
TSHZ3	2203	1239	1531
ZNF507	1833	2188	1516
DPY19L3	2528	2757	2861
PDCD5	2255	1451	2102
ANKRD27	1395	8199	3814
RGS9BP	5062	3319	4942
NUDT19	1250	3391	4106
TDRD12	816	1171	1981
SLC7A9	24	24	52
CEP89	6992	4352	8378
FAAP24	1144	1402	2683
RHPN2	1048	1961	559
GPATCH1	250	978	1734
WDR88	1730	1595	2063
LRP3	936	1266	1039
SLC7A10	7496	5292	9846
CEBPA	250	772	474
CEBPG	6010	5031	4835
PEPD	6749	7050	9209
CHST8	789	611	553
KCTD15	727	1117	2426
LSM14A	178	345	133
KIAA0355	2129	1682	1209
GPI	1126	1753	778
RP11-618P17.4	1372	2087	1696
PDCD2L	294	639	418
UBA2	1234	1389	1166
WTIP	9581	12566	15556
SCGB2B2	111	214	50
ZNF302	370	302	460
ZNF181	4845	4535	3701
ZNF599	279	653	774
ZNF30	391	415	833
ZNF792	2159	3222	3827
GRAMD1A	1237	1674	1254
SCN1B	6165	6558	3610
HPN	178	690	1026
FXYD3	2362	2051	3109
LGI4	244	169	181
FXYD1	2819	1253	1880
FXYD7	3370	2320	6122
FXYD5	563	622	1051
FAM187B	799	761	515
LSR	6834	3093	2418
USF2	8355	12597	7748
HAMP	1177	4114	1139
MAG	355	190	328
CD22	3259	2161	4434
FFAR1	105	100	92
FFAR3	3782	2062	1357
GPR42	214	365	433
FFAR2	1548	1062	1720
KRTDAP	8272	11218	4332
DMKN	735	1110	759
SBSN	5066	1855	8699
GAPDHS	1423	806	1497
TMEM147	5513	2179	3995
ATP4A	2308	1780	3352
HAUS5	421	726	144
RBM42	5540	11326	3355
ETV2	834	523	530
COX6B1	4620	2192	1741
UPK1A	6576	2837	4461
ZBTB32	864	597	805
KMT2B	3511	4629	2191
IGFLR1	1121	733	497
AD000671.6	2931	1578	1486
U2AF1L4	433	842	582
PSENEN	18	26	35
AC002398.9	714	1058	905
LIN37	1343	1971	1664
HSPB6	35	47	35
PROSER3	1230	2233	1424
ARHGAP33	9140	12373	6429
PRODH2	2720	2969	3444
NPHS1	1652	965	1208
KIRREL2	3123	5670	8927
APLP1	1825	2267	3043
NFKBID	2927	1469	1840
HCST	585	1927	682
TYROBP	604	707	522
LRFN3	1856	2472	2194
SDHAF1	11015	7094	5364
SYNE4	813	1381	391
ALKBH6	316	403	188
CLIP3	2394	1679	2627
THAP8	2782	2359	1726
WDR62	340	508	478
OVOL3	318	620	306
POLR2I	747	517	653
TBCB	1736	651	1098
CAPNS1	1848	1125	1466
COX7A1	282	882	430
ZNF565	786	1222	1702
ZNF146	391	340	495
ZFP14	1983	4315	2134
ZFP82	1291	793	1526
ZNF566	3680	1475	7039
ZNF260	3816	2923	2895
ZNF529	1645	1000	1626
ZNF382	5202	2285	5400
ZNF461	654	1529	1035
ZNF567	777	517	480
ZNF850	831	730	782
ZNF790	3917	6886	7645
ZNF345	2019	1206	2506
ZNF829	4092	2848	5216
ZNF568	4613	4775	4945
ZNF420	1119	677	1258
CTC-454I21.3	196	348	222
ZNF585A	7	4	13
ZNF585B	633	531	591
ZNF383	116	195	233
HKR1	58	50	82
ZNF527	455	837	848
ZNF569	1213	1570	740
ZNF570	7804	9871	8398
ZNF793	1690	5080	2116
ZNF540	15554	6232	4433
ZNF571	8193	3682	3867
ZFP30	1313	595	2242
ZNF781	1797	3023	7164
CTD-2528L19.4	1290	953	1184
ZNF607	38	251	105
ZNF573	21	54	20
WDR87	2843	1891	5131
SIPA1L3	15	5	28
DPF1	4016	6260	2163
SPINT2	241	233	302
PPP1R14A	2243	2588	1091
CTB-102L5.4	1311	1472	1592
C19orf33	967	290	147
YIF1B	1979	929	897
KCNK6	7530	6163	9089
CATSPERG	273	197	293
PSMD8	2411	5524	3085
GGN	515	743	527
SPRED3	1756	1338	1534
FAM98C	2184	909	566
RASGRP4	3185	5211	3148
RYR1	7561	5980	4554
MAP4K1	3221	4899	2643
EIF3K	1883	1642	668
ACTN4	3231	3001	4662
CAPN12	1243	1025	1071
LGALS7	4294	4993	9077
LGALS7B	579	337	453
LGALS4	1728	1109	1867
ECH1	112	123	221
AC104534.3	261	239	456
HNRNPL	734	2403	849
RINL	1559	2616	4715
SIRT2	4174	2353	1781
NFKBIB	2641	3189	952
CCER2	2980	2043	1991
SARS2	3615	4619	3116
CTC-360G5.8	1012	1098	1196
MRPS12	143	336	74
FBXO17	1341	5993	4357
FBXO27	2520	986	1304
ACP7	840	1284	1666
PAK4	886	745	657
NCCRP1	289	297	353
SYCN	1713	1175	1334
IFNL3	2383	1865	1142
IFNL2	3145	3749	5978
IFNL1	2166	1724	1678
LRFN1	2351	1465	3150
GMFG	2291	1571	1521
SAMD4B	5459	4988	4984
PAF1	3013	2721	7552
MED29	1438	1010	616
ZFP36	226	323	397
PLEKHG2	671	541	710
RPS16	848	552	286
SUPT5H	702	423	354
TIMM50	1819	1783	2509
DLL3	4378	2775	3310
SELV	3123	2319	3100
EID2B	1867	618	338
EID2	1195	2375	1327
LGALS13	47	70	119
LGALS16	908	1335	1008
LGALS14	1393	889	3527
CLC	1402	762	2485
LEUTX	768	435	488
DYRK1B	429	343	859
FBL	1236	511	1599
FCGBP	1578	1078	874
PSMC4	5316	3087	2801
ZNF546	1456	2729	1623
ZNF780B	907	1170	813
ZNF780A	262	560	443
MAP3K10	497	264	531
TTC9B	5163	4420	4767
CNTD2	1949	2568	1718
AKT2	1374	2220	2259
C19orf47	1761	2252	1501
PLD3	869	1083	400
HIPK4	11361	10208	5720
PRX	1388	1680	610
SERTAD1	1351	1084	1033
SERTAD3	578	1885	643
BLVRB	8684	6315	12676
SPTBN4	777	413	740
SHKBP1	884	907	1038
LTBP4	2241	1348	955
AC010412.1	962	1399	358
NUMBL	3	12	3
ADCK4	141	128	149
ITPKC	898	1962	1133
C19orf54	5295	6370	6948
SNRPA	3732	12570	3854
MIA-RAB4B	759	1550	1303
MIA	1775	2176	2603
RAB4B	3065	3521	5384
RAB4B-EGLN2	682	485	427
EGLN2	2408	2314	2269
CTC-490E21.12	1288	2058	507
CYP2A6	2097	1559	743
CYP2A7	2217	1284	2977
CYP2B6	2525	829	3348
CYP2A13	2508	3262	2639
CYP2F1	298	628	252
CYP2S1	1968	5137	2597
AXL	2183	2749	3313
HNRNPUL1	2647	1442	864
TGFB1	2821	3463	6291
CCDC97	280	513	342
CTC-435M10.3	909	1389	1022
TMEM91	1157	1429	1271
B9D2	2091	2309	1244
EXOSC5	1356	1152	863
BCKDHA	1339	1514	1315
B3GNT8	1204	1680	1446
ATP5SL	9148	7224	5928
ERICH4	5047	4346	3242
CEACAM21	369	622	489
CEACAM4	510	1007	882
CEACAM7	7125	8069	10615
CEACAM5	374	383	351
AC011513.3	115	231	338
CEACAM6	633	615	301
CEACAM3	1367	1307	1305
LYPD4	1369	2698	1671
DMRTC2	1698	1881	2040
RPS19	7682	3528	3569
CD79A	6218	12789	10851
ARHGEF1	1846	7193	4737
RABAC1	2608	1640	1274
ATP1A3	2999	3106	3519
GRIK5	5225	8262	7424
ZNF574	1070	880	368
POU2F2	708	1692	1091
DEDD2	2050	5039	2609
ZNF526	1216	1213	1931
GSK3A	1420	745	1789
AC006486.9	1029	1778	1810
ERF	650	1302	198
CIC	3750	8129	5631
PAFAH1B3	608	756	593
PRR19	302	328	306
TMEM145	2405	1770	1478
MEGF8	2792	1788	1312
CNFN	278	357	695
LIPE	7199	8929	3612
CXCL17	1765	722	792
CEACAM1	669	394	1747
CEACAM8	143	273	156
PSG3	2647	1003	1230
PSG8	2869	1176	1791
PSG1	1169	1234	718
PSG6	422	678	111
PSG7	3688	2274	4967
PSG11	337	354	513
PSG2	7237	5459	10807
PSG5	838	1023	562
PSG4	4949	3704	2850
PSG9	1250	1375	735
CD177	1496	2303	2868
TEX101	2374	3571	3894
LYPD3	1501	944	1321
PHLDB3	3297	4874	2671
ETHE1	1288	867	878
ZNF575	3418	2856	3233
XRCC1	1439	1711	1049
L34079.2	4432	3196	1032
PINLYP	1040	732	360
IRGQ	633	635	393
ZNF576	624	506	607
SRRM5	479	250	370
ZNF428	1120	3357	1033
CADM4	4570	4329	9420
PLAUR	1587	3076	2825
IRGC	1901	3923	3769
SMG9	1926	2060	2198
KCNN4	273	80	183
LYPD5	980	1439	552
ZNF283	482	330	618
ZNF404	3743	4825	4371
ZNF45	4736	6523	10966
ZNF221	4493	3878	3001
ZNF155	3943	1809	3223
ZNF230	148	295	128
ZNF222	882	658	893
AC084219.2	75	64	56
ZNF223	2983	1974	2514
ZNF284	513	1646	916
ZNF224	1012	680	1336
ZNF225	698	583	599
ZNF234	1556	1187	864
ZNF226	1063	1857	1879
ZNF227	3610	1260	2286
ZNF235	651	1875	1676
ZNF233	1013	1817	1144
ZNF112	937	672	568
CTC-512J12.6	694	433	694
ZNF285	419	868	186
ZNF229	41	15	41
ZNF180	492	1257	602
CEACAM20	4644	3472	4571
IGSF23	432	590	1360
PVR	568	672	424
CEACAM19	654	589	1173
CEACAM16	2010	3956	6014
BCL3	661	1644	871
CBLC	702	587	492
BCAM	12	16	21
NECTIN2	1318	1802	3650
TOMM40	3339	1811	4142
APOE	765	406	1578
APOC1	698	1256	908
APOC4	9349	2892	7926
APOC4-APOC2	1145	657	456
APOC2	7249	8151	11774
CLPTM1	1451	2284	1602
RELB	2583	1925	2137
CLASRP	897	466	313
ZNF296	5662	4447	1565
GEMIN7	6347	2433	5871
MARK4	10409	6785	4770
PPP1R37	850	483	333
NKPD1	4740	4248	3047
TRAPPC6A	800	414	1197
BLOC1S3	270	823	449
AC005779.2	12958	8494	6684
EXOC3L2	2941	1358	2342
CKM	2982	8235	4467
KLC3	61	85	89
ERCC2	2435	3791	3399
PPP1R13L	9374	9722	5483
CD3EAP	1746	901	1900
ERCC1	2668	1629	1354
FOSB	1261	2332	6614
RTN2	4348	5500	3303
PPM1N	2034	2126	1307
VASP	5079	3668	4275
OPA3	2464	3404	1762
GPR4	60	69	76
EML2	681	859	386
GIPR	4705	5200	7270
SNRPD2	714	723	440
QPCTL	1949	1406	2865
FBXO46	2419	3521	2050
BHMG1	553	1013	737
SIX5	937	1316	884
DMPK	4329	8167	5061
AC011530.4	4560	4126	4161
DMWD	6081	4898	8798
RSPH6A	1774	1327	1477
SYMPK	801	3507	3838
FOXA3	11077	1729	7746
IRF2BP1	2719	1889	4120
MYPOP	931	839	2042
NANOS2	1275	1663	1026
NOVA2	2850	2582	3059
CCDC61	3226	3181	4830
PGLYRP1	565	825	409
IGFL4	4413	2545	6770
IGFL3	358	1089	863
IGFL2	19	25	60
IGFL1	130	221	244
HIF3A	2322	2695	9612
PPP5C	787	610	766
CCDC8	411	382	187
LLNLF-187D8.1	124	104	171
PNMAL1	1159	1974	1306
PPP5D1	4062	4494	4069
PNMAL2	21	15	44
CALM3	205	288	402
PTGIR	7965	8215	9602
GNG8	632	591	929
DACT3	389	271	401
PRKD2	4007	5992	1468
STRN4	4793	3578	1865
FKRP	379	246	470
SLC1A5	3110	4493	10761
AC008622.1	4250	913	2685
AP2S1	857	1156	678
ARHGAP35	560	910	724
NPAS1	33	15	29
TMEM160	349	769	1410
ZC3H4	341	119	142
SAE1	48	29	32
BBC3	85	161	70
CCDC9	323	337	303
INAFM1	1359	646	2292
C5AR1	9782	9379	6621
C5AR2	1794	3109	3247
DHX34	2008	2646	3334
MEIS3	3419	4648	3047
SLC8A2	5592	8066	4158
KPTN	1168	1304	1823
NAPA	1184	703	1886
ZNF541	1234	1004	644
GLTSCR1	533	357	354
EHD2	368	279	416
GLTSCR2	560	1036	318
SEPW1	1089	875	1149
TPRX1	3542	2045	6810
CRX	5715	2889	9319
SULT2A1	955	2256	1233
BSPH1	593	1544	1156
ELSPBP1	344	316	290
CABP5	175	112	168
PLA2G4C	992	882	552
LIG1	2391	1882	4627
C19orf68	0	0	0
ZNF114	933	2051	1107
CARD8	2602	1567	1884
CCDC114	272	487	299
EMP3	2440	3944	4139
TMEM143	1992	820	661
SYNGR4	722	849	535
KDELR1	1377	1872	1162
GRIN2D	7086	16915	12352
GRWD1	3023	2453	5013
KCNJ14	1450	1376	2754
CTC-273B12.7	829	1355	1236
CYTH2	1700	2746	4344
LMTK3	4304	3342	1610
SULT2B1	1918	2085	1870
FAM83E	447	453	475
SPACA4	2585	1714	5661
RPL18	7	34	36
SPHK2	5109	3986	3568
DBP	1750	3566	4165
CA11	2817	3582	3835
NTN5	746	3859	1203
FUT2	35	90	70
MAMSTR	3888	3656	3475
RASIP1	1998	1611	2340
IZUMO1	124	163	101
FUT1	1024	820	1151
FGF21	582	172	432
BCAT2	1846	1384	1182
HSD17B14	168	221	368
PLEKHA4	4297	2906	1711
PPP1R15A	223	320	204
TULP2	1692	2625	1820
NUCB1	3196	1247	2565
DHDH	1324	1648	1850
BAX	2364	3096	4048
FTL	4825	4171	3394
GYS1	3272	2929	6968
RUVBL2	1435	453	427
LHB	630	908	904
CTB-60B18.10	1034	908	895
CGB3	3522	4050	3067
CTB-60B18.6	3613	1502	1142
CGB2	629	519	396
CGB1	1052	718	891
CGB5	403	421	325
CGB8	972	509	1357
CGB7	780	1223	1031
CTB-60B18.23	6677	14736	5484
NTF4	745	428	1101
KCNA7	91	209	81
SNRNP70	2112	2170	2500
LIN7B	9366	5227	8986
C19orf73	6260	4899	9552
PPFIA3	175	133	113
HRC	4178	2235	2560
TRPM4	3598	6968	3404
SLC6A16	2775	1193	3322
CD37	1990	1858	2026
TEAD2	5926	3300	3359
DKKL1	5172	8870	5900
CCDC155	487	498	1091
PTH2	132	149	81
GFY	3656	2409	2873
SLC17A7	630	378	343
PIH1D1	709	516	712
ALDH16A1	87	215	184
CTD-3148I10.9	3929	2933	3539
FLT3LG	1164	1165	1597
RPL13A	4591	3189	5982
RPS11	2234	1923	3081
FCGRT	6595	6345	8888
RCN3	41	16	116
NOSIP	859	1202	2474
PRRG2	1413	878	970
PRR12	2828	2703	5983
RRAS	1049	1054	1040
SCAF1	1288	1281	826
IRF3	873	1460	3591
BCL2L12	476	502	501
PRMT1	58	101	169
ADM5	1924	2070	2074
CPT1C	2602	736	1506
TSKS	21273	22412	5856
AP2A1	1363	3698	1832
FUZ	59	20	22
MED25	6537	5281	9779
PTOV1	141	71	93
PNKP	1583	1811	699
AKT1S1	494	586	275
TBC1D17	632	291	398
IL4I1	1041	980	510
NUP62	1916	890	1466
CTC-326K19.6	4019	4144	3490
ATF5	67	241	47
SIGLEC11	800	1010	1105
VRK3	2147	1358	1635
ZNF473	1001	629	1448
IZUMO2	4369	1336	4180
MYH14	732	532	1114
KCNC3	2775	2075	2603
NR1H2	1041	1516	1033
NAPSA	392	553	1034
POLD1	2961	5206	4612
CTD-2545M3.6	872	888	1012
SPIB	5418	3537	4020
MYBPC2	893	1439	759
FAM71E1	592	285	329
EMC10	428	472	388
JOSD2	2012	1421	965
ASPDH	1286	3036	2565
LRRC4B	8188	12044	5983
SYT3	1817	2235	857
C19orf81	400	450	486
SHANK1	607	686	830
CLEC11A	3066	5287	3845
GPR32	364	162	889
CTD-2568A17.1	5773	5236	3724
ACPT	7233	6899	8828
C19orf48	14346	13609	12181
KLK1	5845	6980	10197
KLK15	5332	4373	4049
KLK3	1434	5718	3809
KLK2	1996	4891	3766
KLK4	8043	4733	8178
KLK5	2171	1470	350
KLK6	150	319	233
KLK7	1479	1206	2001
KLK8	2258	330	903
CTC-518B2.8	2390	2058	1314
KLK9	279	272	283
KLK10	8662	8071	3008
KLK11	684	548	340
KLK12	320	353	388
KLK13	775	1830	1716
KLK14	503	1548	1076
CTU1	499	1692	1168
SIGLEC9	5579	3165	3557
SIGLEC7	511	350	323
CD33	2717	3060	1697
SIGLECL1	839	828	454
IGLON5	341	288	855
VSIG10L	404	129	193
ETFB	2095	2525	1179
CTD-2616J11.11	593	461	977
CLDND2	322	375	182
NKG7	6201	4326	4984
LIM2	7216	15541	13748
C19orf84	1350	410	741
SIGLEC10	6776	3562	3664
SIGLEC8	3455	2055	1582
CEACAM18	1184	784	1758
SIGLEC12	2966	2482	5375
SIGLEC6	1552	10699	6248
ZNF175	530	558	638
SIGLEC5	403	457	152
AC018755.18	187	278	249
SIGLEC14	1010	520	1118
SPACA6	2718	1853	3510
HAS1	7792	5217	2891
FPR1	1789	1529	1404
FPR2	6373	7842	5378
FPR3	629	1034	844
ZNF577	896	544	294
AC074141.1	138	73	136
ZNF649	8779	11926	7248
ZNF613	4221	6797	5775
ZNF350	2571	867	1951
ZNF615	73	37	50
ZNF614	4000	1496	2231
ZNF432	2985	2339	1685
ZNF841	1437	495	1036
ZNF616	504	940	1037
ZNF836	3457	1390	4074
PPP2R1A	1728	1043	1751
ZNF766	6567	4941	4663
ZNF480	2564	3772	4442
ZNF610	3746	3009	3591
ZNF880	4122	4862	3959
ZNF528	2120	2002	1972
ZNF534	309	238	200
ZNF578	297	360	247
ZNF808	1416	704	923
ZNF701	1023	948	678
ZNF83	1038	612	950
ZNF611	2570	1710	2022
ZNF600	7083	4649	5508
ZNF28	1295	776	1271
ZNF468	1585	2204	1928
ZNF320	574	456	242
CTD-2331H12.8	3171	5183	5465
ZNF816-ZNF321P	1833	1768	3534
ZNF816	740	537	486
ERVV-1	2381	1303	1039
ERVV-2	31	20	35
ZNF160	8202	6588	7523
ZNF415	6251	4014	3146
ZNF347	247	526	449
ZNF665	7121	4723	8302
ZNF677	1769	849	601
VN1R2	1459	3468	3646
VN1R4	1374	4142	4903
BIRC8	3629	5328	2626
ZNF525	3222	3320	5436
ZNF845	516	1040	1022
ZNF765	2566	5349	6045
ZNF761	2736	2457	1275
ZNF813	945	655	888
ZNF331	131	285	256
DPRX	349	466	787
NLRP12	1656	2773	1791
MYADM	1504	2383	2437
PRKCG	3253	1448	1901
CACNG7	582	604	377
CACNG8	1066	1774	2190
CACNG6	1363	3518	983
VSTM1	3881	2323	2792
TARM1	5323	4918	3120
OSCAR	5097	2914	3240
NDUFA3	16292	4651	8706
TFPT	1841	2053	762
PRPF31	3284	7086	3315
CNOT3	771	361	1054
LENG1	1924	1388	709
TMC4	11118	10445	8852
MBOAT7	2007	1144	5419
TSEN34	6813	8700	10635
RPS9	169	170	126
LILRB3	5484	4439	2972
LILRA6	1082	3275	2518
LILRB5	5787	7975	9378
LILRB2	7974	4939	4280
LILRA5	8392	2517	1596
LILRA4	1797	1080	436
LAIR1	1816	1734	1066
TTYH1	687	910	985
LENG8	2383	2907	6664
LENG9	2941	2864	4961
CDC42EP5	366	730	1543
LAIR2	399	438	774
KIR3DX1	4009	1940	2681
LILRA2	1261	1476	4328
LILRA1	4822	11993	4814
LILRB1	579	467	491
LILRB4	1566	1587	2170
KIR3DL3	1421	2164	2867
KIR2DL3	2950	6201	9973
KIR2DL1	11321	8004	2639
KIR2DL4	2720	3538	3134
KIR3DL1	2045	958	458
KIR3DL2	2378	4705	3072
FCAR	262	425	199
NCR1	211	122	167
NLRP7	1924	845	1557
NLRP2	164	97	240
GP6	7042	4316	10901
RDH13	854	1498	890
EPS8L1	713	592	657
PPP1R12C	415	736	422
TNNT1	5077	3460	2855
TNNI3	8230	2919	3612
CTD-2587H24.4	957	520	475
DNAAF3	3971	4890	5951
SYT5	1566	1852	768
PTPRH	1212	448	1541
TMEM86B	262	203	335
PPP6R1	4431	2867	3147
HSPBP1	3892	7260	5594
BRSK1	2359	1732	1606
TMEM150B	377	680	377
KMT5C	2162	2096	2196
COX6B2	122	102	34
CTD-2105E13.6	4339	1759	3577
FAM71E2	115	167	229
IL11	646	534	387
TMEM190	1579	1043	2078
TMEM238	2839	2951	4864
RPL28	29	38	24
UBE2S	3017	5321	4171
SHISA7	535	449	372
ISOC2	1253	988	780
CTD-2537I9.19	51	50	35
ZNF628	2537	3134	2685
NAT14	3516	4505	4117
SSC5D	15694	3073	14148
SBK2	1318	1315	723
SBK3	1807	2595	1050
ZNF579	757	325	394
FIZ1	1249	1365	1102
ZNF524	10	37	52
ZNF865	32	24	34
ZNF784	40	39	45
ZNF580	34	16	13
ZNF581	161	290	191
CCDC106	1186	1049	1736
U2AF2	638	628	754
EPN1	102	170	238
NLRP9	119	257	153
RFPL4A	2821	4993	1734
RFPL4AL1	846	379	1356
NLRP11	3189	2839	3182
NLRP4	1601	1579	1723
NLRP13	2646	1590	2229
NLRP8	361	396	584
NLRP5	8426	7486	8625
ZNF787	5692	5205	7609
ZNF444	3043	2987	3139
GALP	479	862	1065
ZSCAN5B	477	695	1073
ZSCAN5CP	3813	5301	3187
ZSCAN5A	483	550	803
AC006116.20	2151	4343	4216
ZNF582	391	383	426
ZNF583	191	148	447
ZNF667	906	760	528
ZNF471	3290	3951	2701
ZFP28	10630	13358	16740
ZNF470	1511	565	2344
ZNF71	627	377	814
SMIM17	154	274	348
ZNF835	358	301	157
ZIM2	11774	6729	17683
PEG3	824	2256	1287
USP29	2488	1708	5748
ZIM3	1018	706	821
DUXA	1493	2899	689
ZNF264	199	130	72
AURKC	3570	4523	1506
ZNF805	1255	1212	1632
ZNF460	5233	4796	4027
ZNF543	6704	2784	1832
ZNF304	1204	1157	1438
ZNF547	142	227	132
TRAPPC2B	144	239	210
AC003002.4	8165	4332	4622
ZNF548	4923	4410	5179
AC003002.6	522	535	511
AC004076.7	1749	1476	1025
ZNF17	12424	4247	9156
ZNF749	262	724	817
AC004076.9	1282	626	667
VN1R1	19314	8816	6529
ZNF772	7736	11181	7478
ZNF419	5795	3468	6220
AC003005.4	913	1099	959
ZNF773	555	213	296
ZNF549	654	824	2486
ZNF550	1486	5947	2323
ZNF416	45	37	74
ZIK1	4721	3033	3028
ZNF530	387	2089	3013
ZNF134	11590	7160	2990
ZNF211	881	2278	1062
ZSCAN4	1739	1312	1036
ZNF551	1470	5376	2493
AC003006.7	2105	2564	1015
ZNF154	688	626	377
ZNF671	999	846	1055
ZNF776	2704	1197	2451
ZNF586	3456	5567	4377
ZNF552	6150	2809	4556
CTD-2583A14.10	4333	1393	4446
ZNF587B	257	349	250
ZNF814	1621	2963	1873
ZNF587	2541	952	2892
CTD-2583A14.9	1673	1039	1322
ZNF417	75	104	118
ZNF418	3739	3001	3749
ZNF256	551	230	509
C19orf18	400	151	572
ZNF606	2060	646	2262
ZSCAN1	1641	1471	5711
ZNF135	3968	5083	4187
ZSCAN18	1289	1628	531
ZNF329	2686	2665	3532
ZNF274	1070	2734	2201
ZNF544	1224	1656	2238
CTD-3138B18.4	1402	2832	2141
ZNF8	124	137	173
AC010642.1	2146	6182	7866
ERVK3-1	1363	753	2584
ZSCAN22	4884	14589	5923
A1BG	263	184	358
ZNF497	1788	601	851
ZNF837	1324	1371	1259
RPS5	6075	4222	8925
RNF225	396	295	543
ZNF584	1949	1286	1013
ZNF132	863	389	333
ZNF324B	408	328	484
ZNF324	1429	1330	1066
ZNF446	7724	4853	3896
SLC27A5	1592	901	2010
ZBTB45	1058	1163	2313
TRIM28	2303	1790	1990
CHMP2A	1327	847	736
UBE2M	1569	2014	2115
MZF1	655	1302	1511
SRY	3367	5104	2029
RPS4Y1	1564	4055	1997
ZFY	6699	9534	7266
TGIF2LY	2707	2679	4393
PCDH11Y	1625	1079	764
TSPY2	793	980	951
AMELY	257	192	178
TBL1Y	310	343	924
AC016991.1	1278	4908	4394
AC009491.2	1513	1104	1577
AC009491.1	2732	2195	2958
TSPY4	2211	2449	1470
TSPY8	5767	1584	3552
TSPY3	3791	4669	4019
TSPY1	453	460	889
TSPY10	2233	3961	2655
USP9Y	442	278	316
DDX3Y	840	749	1689
UTY	824	1039	894
TMSB4Y	2848	2286	1861
VCY	417	384	381
VCY1B	4100	6849	5844
NLGN4Y	1424	1322	2768
CDY2B	2058	1707	1458
CDY2A	3058	2795	8338
HSFY1	5441	7021	2891
HSFY2	126	141	229
AC009977.1	340	203	229
KDM5D	294	349	495
EIF1AY	1337	2438	794
RPS4Y2	2307	2308	5095
PRORY	4210	6434	5033
RBMY1B	160	345	152
RBMY1A1	1719	3607	2012
RBMY1D	3001	2862	3094
RBMY1E	1658	1693	1563
PRY2	1474	1109	472
RBMY1F	69	57	78
RBMY1J	2855	1554	2378
PRY	1701	3078	2443
BPY2	201	98	60
DAZ1	1495	802	805
DAZ2	5157	11844	6998
CDY1B	1010	745	751
AC012005.2	559	714	269
AC012005.1	2575	2616	3929
BPY2B	1932	3445	2808
DAZ3	354	471	332
DAZ4	2971	3354	5319
BPY2C	1210	2957	2000
AC006386.1	11515	5658	8100
AC006328.1	927	161	530
CDY1	2180	1909	1295
CU104787.1	3468	2565	2186
BAGE5	509	433	525
OR11H1	15	71	45
POTEH	5216	5818	3778
CCT8L2	346	1180	528
XKR3	843	2323	1399
GAB4	6121	4814	1404
IL17RA	1709	1654	888
CECR6	415	599	653
CECR5	5013	3044	3794
CECR1	185	120	192
CECR2	1065	1131	1377
SLC25A18	3162	4206	2463
ATP6V1E1	1721	521	513
BCL2L13	1148	2182	1976
BID	225	577	58
MICAL3	145	252	307
PEX26	563	666	615
TUBA8	2302	5006	2833
USP18	3305	5464	1746
GGTLC3	160	337	899
TMEM191B	116	104	112
RIMBP3	2946	2817	3459
DGCR6	5573	3556	6793
PRODH	867	669	1096
AC007326.1	2194	1324	1829
DGCR2	2484	3238	1818
DGCR14	491	938	1135
TSSK2	235	259	226
GSC2	506	1259	850
SLC25A1	132	220	178
CLTCL1	301	687	475
HIRA	4107	4347	2136
C22orf39	9515	6866	6042
MRPL40	1106	784	638
UFD1L	3889	2425	3484
CDC45	641	955	649
CLDN5	2341	2495	3776
SEPT5	779	1544	1792
GP1BB	296	30	126
TBX1	3298	2532	1706
GNB1L	79	21	34
C22orf29	1391	2133	3952
TXNRD2	3023	3143	1006
COMT	3331	4628	2685
ARVCF	178	261	213
TANGO2	170	352	471
DGCR8	5023	1632	1727
TRMT2A	803	788	1060
RANBP1	6132	4912	3870
ZDHHC8	3820	2462	5210
CCDC188	823	483	744
RTN4R	5	66	45
DGCR6L	1229	1881	1680
USP41	2350	1675	1081
ZNF74	250	224	235
SCARF2	1152	2141	1686
XXbac-B562F10.12	6294	3786	4327
KLHL22	390	281	224
MED15	417	289	221
PI4KA	173	238	339
SERPIND1	4899	2279	4033
SNAP29	2894	6825	2650
CRKL	2121	3127	2233
AIFM3	3859	1775	1289
LZTR1	1372	2197	2003
THAP7	669	6827	3464
P2RX6	1050	1377	339
SLC7A4	1321	545	1283
LRRC74B	1114	1080	1681
GGT2	443	238	297
RIMBP3B	251	295	184
HIC2	7104	7567	10803
TMEM191C	4219	2439	2209
RIMBP3C	5783	3690	7955
UBE2L3	1207	1299	471
YDJC	3475	4330	5742
CCDC116	5086	4641	4906
SDF2L1	1171	995	1084
PPIL2	718	685	1543
YPEL1	289	247	277
MAPK1	1273	569	664
PPM1F	8975	4065	10312
TOP3B	1679	1754	582
VPREB1	103	77	63
ZNF280B	8999	9560	9274
ZNF280A	4689	4040	1689
PRAME	1225	1212	692
GGTLC2	1856	1370	1246
IGLL5	3152	1731	689
RSPH14	779	1911	1580
GNAZ	1000	1070	460
RAB36	1350	752	2674
BCR	19	33	18
IGLL1	10343	4452	7391
DRICH1	683	259	389
RGL4	3524	1871	2844
ZNF70	796	1954	1159
VPREB3	523	700	614
C22orf15	105	248	332
CHCHD10	2263	614	1602
MMP11	2247	6264	5021
AP000349.2	3768	3351	1921
SMARCB1	5388	2837	6375
DERL3	369	477	789
SLC2A11	1034	838	1234
AP000350.10	1620	2569	2282
MIF	308	503	775
GSTT2B	881	2084	4730
DDTL	199	360	272
